,tweet_id,full_text
5630,937073778135388160,
5631,937071152958189568,"#Harcelement #MeToo #balancetonporc
Les #syndicats s’engagent contre les #violencesfaitesauxfemmes 
https://t.co/GP9agNvgHK"
5632,937065213664391168,
5633,937051941036855296,"#soutienpourSusie à 13 ans, intolérable acquittement #balancetonporc Le parquet ne peut pas en rester là. #AppelParquetdelaVienne https://t.co/xip1ah5PsN"
5634,451311792212684800,
5635,450679215797850112,"""Ségolène #Royal est une femme de qualité, elle serait très bien dans un gouvernement"" @frebsamen dans #E1Soir"
5636,538835335833464832,
5637,335882434061152256,"Nul besoin de regarder #ONPC pour percevoir que Ségolène Royal est une femme politique de valeur, combative, pugnace, intègre et digne."
5638,459240697523351552,Tu es une femme et tu travailles pour Segolene #Royal : Et bien la Burqa sera bientot obligatoire : Echec #PS http://t.co/jZSnT832vl
5639,422424885223522305,"#Trierweiler ne peut pas oublier qu'elle aussi a été la Julie #Gayet de Ségolène Royal. Alors pour le rôle de femme bafouée,elle repassera!"
5640,489027275279826945,#Segolene #Royal devient la personnalité #PS préférée des français!!! Cette femme est un phénix! Incroyable!!! http://t.co/yobSQeA64H
5641,610519144799154176,
5642,393281793069449216,
5643,610507125945544704,"Ségolène Royal, la femme qui n'était pas un homme. Un documentaire à voir ce soir sur France 3 http://t.co/glaniZtDPX http://t.co/QDWDGhdFbL"
5644,954810683484524544,
5645,954815155648520192,"Après #BalanceTonPorc Voilà #BalanceTonSport ?
Merci Anne-Flore ! https://t.co/8StYX1Sqo4"
5646,954815448440328192,
5647,988325068886499329,
5648,988137442023747584,
5649,988449688134279168,
5650,988323655494127617,
5651,988114459809009664,
5652,988144755824582660,
5653,988112049476722688,[#HM18] Live : Cérémonie d’ouverture de @hannover_messe 2018 en présence de la chancelière Angela Merkel et du président Enrique Peña Nieto https://t.co/MvK4SPHVc1
5654,988632618190094336,
5655,988250114497146880,
5656,874864028857905154,Emmanuel Macron et Theresa May s’accordent sur un plan d’action antiterroriste et le calendrier du Brexit https://t.co/tNfcnp8qL6
5657,876005241271066624,Incendie de la tour Grenfell à Londres : Theresa May prise à partie https://t.co/NPd8fvaOah
5658,875825377096212482,
5659,875001271304028160,France-Angleterre: La ola complètement ratée de Theresa May fait rire (jaune) les Anglais https://t.co/Od1JSeAHZ2 https://t.co/MC0RcUdQpF
5660,875681170926821377,
5661,876041186770911232,
5662,875400469388177409,"""Le sauveur de l'Europe?"" Macron marche sur l'eau, en couverture de ""The Economist"". (Et Theresa May se noie). https://t.co/tA3s0vfiAe"
5663,875383241326424064,Emmanuel Macron et Theresa May détaillent leur « plan d’action » contre le terrorisme sur Internet https://t.co/DurqnRV7iz
5664,875966413948801024,Theresa May aux abois avant l’ouverture des négociations du #Brexit https://t.co/dlrG4R6bb5 par @canalbernard
5665,874846408964276228,
5666,938338702715228160,
5667,938341246715813888,
5668,938339428505980928,"Une chronique de lecteur Babelio très positive sur TCHIKAN
#TCHIKAN #balancetonporc #metoo
https://t.co/Sdo12F2uos"
5669,938340648306069504,
5670,954651759288442880,
5671,954670379368411138,
5672,954658680242364417,
5673,954653343359619072,
5674,954665388939374592,
5675,954672983334965248,
5676,954655824319860736,
5677,954668523955146753,
5678,958343915832197121,
5679,958626860186861568,
5680,958747891677499392,
5681,958321522074103808,"Usul : Comment séduire après le #balancetonporc ?

Sauf que ce hashtag dénonce les agressions sexuelles et le harcèlement, ça n'a aucun rapport avec la séduction."
5682,958312668762341376,
5683,958328391220060160,"« #metoo a été une révélation. J’ai enfin compris pourquoi ma sœur avait peur de marcher dans la rue. » Des hommes racontent comment le mouvement #metoo et #balancetonporc a bousculé leur façon de penser, voire de se comporter https://t.co/pkpgCxGbrz"
5684,958674621489967105,
5685,937694012261191681,
5686,937686776793194496,
5687,937688278324609025,
5688,937680476877283328,Je tiens à dénoncer @kmava_adr ! Je commence à développer une coinphobie... J'ai peur de voir une boule rousse débarquer dès que je suis coincée dans un coin... Stop au harcèlement scolaire ! Il faut la faire tomber... #BalanceTonPorc
5689,937696486657347584,"Ode au syndrome hémolytique et urémique : #balancetonporc harcelé par les antibiotiques un Escherichia coli témoigne
https://t.co/rHaApeA5nr"
5690,937692248644386818,
5691,937683735675318273,
5692,937688441881595904,Retrouvez sur l'1dex.ch la liste des personnes ayant voté contre la motion de Freysinger visant à réprimer le harcèlement! #1dexmag #buttet #harcelement #sexisme #balancetonporc #politique https://t.co/9PfokyYhi3
5693,919942356010401792,
5694,923805625636749312,
5695,921069987263115270,"ça me rend folle de vous voir enceinte à 20 ans, j’rêve que de travail et de réussite moi pas d’enfant"
5696,919478005558398976,
5697,923911643419029504,"Découvrez guide juridique ""Maternité &amp; Contrat de travail"" #CFTC
Salarié enceinte, en congé maternité, en reprise après un congé 
➡️https://t.co/q8sTeAxPyb ⬅️
Des réponses à vos questions !
#VendrediLecture #droit https://t.co/T68tu7Wft0"
5698,919860513760268290,
5699,923095954508705792,
5700,922439867157577730,
5701,937855783441661952,
5702,937871400097976320,
5703,937844453116653568,
5704,937863201986940928,
5705,937872072348504064,
5706,937842016611917825,
5707,937871400416681984,
5708,898547693827624961,
5709,900310851722280960,
5710,899534407165456386,
5711,899730388108668928,
5712,900312916389490689,
5713,898573789633576960,
5714,900380167293546496,
5715,898664793153732608,
5716,899949537963511810,
5717,988485279865548806,
5718,989783280303202304,
5719,988688761780363264,
5720,988395278599417856,
5721,989791281181163520,
5722,988351774187646978,
5723,989761373365125122,
5724,988447407733125121,
5725,988349973019455488,
5726,988351100850982913,
5727,988861484401942528,
5728,988503775253065728,
5729,989707743828283392,
5730,989665820497367041,
5731,988446606440718338,
5732,989417947276955649,
5733,989122213633720320,
5734,988408624308465664,
5735,989719060848889856,
5736,926424411456114689,
5737,925431351670697984,
5738,925368909766840320,
5739,925364269503467521,
5740,925430403204345858,
5741,925423822559424512,
5742,925377761438523394,
5743,937938680186114048,
5744,937934105920065536,
5745,937942538295693312,
5746,898453098305380352,
5747,897761707094880256,
5748,897814399628574720,
5749,898075550681628673,
5750,896930544797265921,
5751,896924150664769536,
5752,897849039399596034,
5753,897209121560309762,
5754,897537360916819969,
5755,914592785449156608,
5756,913699769696038912,
5757,914709508617904128,
5758,915556384506306560,
5759,915306356663517184,
5760,914053065568907265,
5761,914859320478662657,
5762,913151306071724034,
5763,990091598364139521,
5764,989935999940747264,
5765,990107006236352512,
5766,990217753918402562,
5767,989923129408606208,
5768,990141281027411969,
5769,990077417879474177,
5770,990132436859260933,
5771,989917758023495680,
5772,936512796602392576,
5773,936522083454119936,
5774,936514486332198912,
5775,956526425561096192,
5776,956530539179270149,
5777,956533972552638464,
5778,956543939758166023,
5779,956525039750467584,
5780,956527783613779969,
5781,956524730231721984,
5782,956534315411804161,
5783,956529404817170432,
5784,967477533821358080,
5785,967469888326504448,
5786,967475176186183682,"""Le harcèlement sexuels existe dans tous les milieux. En politique, on a les moyens de se défendre. Mais une femme dans une petite entreprise ? C'est pour elle qu'on doit travailler."" @lesterriens #SLT https://t.co/uyfGbMI1Xs"
5787,967473912069152768,"""Un parti politique n'est pas une caserne. Sinon ça nous amène à suivre aveuglément des personnes peu importe leurs idées. J'ai fait la campagne d'Alain Juppé, je ne me voyais pas faire celle de Fillon après ses propos sur l IVG, avec Sens Commun..."" @lesterriens #SLT https://t.co/SGlU7HV7ll"
5788,967477999355465728,"""Oui l'audiovisuel public doit se moderniser. Mais pour cela nous devons aussi changer des règles du jeu. Les programmes qui existent sur le service public sur l'accès à la culture, l'information, l'investigation, n'existeraient pas ailleurs."" @lesterriens #SLT https://t.co/fXtgC1p69I"
5789,967433729479266304,"Au @Salondelagri temps fort avec la filière #viticole au pavillon des #Vins : transition de qualité, épargne de précaution, compétitivité, valorisation, clarification... des messages forts appréciés de la filière https://t.co/FpIwuqeGoD"
5790,967427517182283776,
5791,967475101972221953,« L’état ne peut pas demander à FranceTV de se moderniser sans changer les règles du jeu » - @AuroreBerge à propos du service public dans #SLT https://t.co/wZCe2atNer
5792,967471938233913346,"“L’ambition ça s’assume, tout dépend ce qu’on en fait et à quoi elle sert” - @AuroreBerge est dans #SLT https://t.co/Mo7qw5eA1t"
5793,967472584152502272,"« soit on suit aveuglément des gens, soit on suit des convictions. #Sarkozy en 2007 n’est pas le même que Sarkozy des primaires de 2017 » - @AuroreBerge s’explique sur ses choix politiques dans #SLT https://t.co/SisZsVWg6z"
5794,971631288015904768,
5795,970752407247388672,“#BalanceTonPorc : une responsabilité collective ?” by @SophieBarel https://t.co/aVZVGVsZiB
5796,971322503418310656,
5797,988394568361103361,
5798,988734675316162563,"""nous avons de nombreux #réfugiés parmi lesquels il y a, par exemple, des gens d'origine arabe qui amènent une autre forme d'#antisémitisme dans le pays"", a affirmé dimanche Angela #Merkel sur la chaîne israélienne 10
https://t.co/GMxsCYvng8"
5799,988423511315238912,
5800,988945360776257537,
5801,988356654956777472,
5802,988481145024274437,
5803,988430998143684608,
5804,988853298496196608,
5805,988339209705607168,
5806,907507466983940096,
5807,904711451549556736,
5808,906425396215853056,
5809,905512819059294208,
5810,907352010915184641,
5811,903622336829693952,
5812,904714696653197312,
5813,904736346081820672,
5814,956523959146729473,
5815,956520085631520769,
5816,956528797007990784,#EnsembleContreLeSexisme en entreprise et leurs conséquences sur les inégalités et les souffrances morales et physiques. Beaux exemples d'entreprises qui s'engagent ! @MarleneSchiappa @LaTribune @BrigitteGresy #sexismeordinaire https://t.co/jRJIO9wmSd
5817,956518097158066176,"#Sexisme : on ferme les yeux ou on les ouvre ?
             
@bnpp_pf lance une campagne de sensibilisation auprès de ses collaborateurs « Nos femmes et nos hommes sont tous des genres bien »

👉https://t.co/kYJH1ExS4a

#equité #parité #JamaisSansElles #EnsembleContreLeSexisme https://t.co/xu3UcHUUVp"
5818,956519640347357184,
5819,956528485157212162,"#EnsembleContreLeSexisme La présidente de #SNCFauFeminin @AcetoJardin : ""Pour ne jamais relâcher l'effort, nous innovons sur une nouvelle facon d'apprendre : nous passons de 200 personnes formées chaque année dans des ateliers à 2000, grâce au digital"" https://t.co/92nUzw3Pej"
5820,956524995500478464,"Face au sexisme dans l’entreprise, il faut allier vigilance individuelle et vigilance collective.
#EnsembleContreLeSexisme @BrigitteGresy https://t.co/RmziIoLsi9"
5821,956530811691511809,"#EnsembleContreLeSexisme : 
@MarleneSchiappa fait applaudir @laurossignol le matin, qui appelle à soutenir collectivement MS l’après midi. #sororité https://t.co/xGyhAYNdk9"
5822,956519428019154944,
5823,955742975698579456,
5824,955750976828444672,
5825,955744707233148929,
5826,955746953865912320,
5827,955749764548702208,
5828,955752402539380736,
5829,955744883293159424,
5830,955739979531128832,
5831,269062979683766274,
5832,228500933716365313,"Une femme enceinte de 8 mois participera aux JO. Elle ne fait pas d'athlé évidemment, mais du tir à la carabine à 10m."
5833,229283566549356544,
5834,269064193452425216,
5835,229257871962017792,
5836,228779896879583232,
5837,937104352669585408,
5838,937104914446241792,
5839,937130601626423297,@Tir_a_Mitsu @TPK_ssb #BalanceTonPorc . Littéralement.
5840,937137545997144064,
5841,937126478860509184,
5842,937141263157137408,"Harvey Weinstein en séjour à Lugano https://t.co/uV5pG8GpO5 via @tdgch
Qu'il reste chez lui ce gros porc Weinstein 
#balancetonporc 😤😤😤"
5843,937103990008971265,
5844,937108672341331974,@Pingoopathe Non mais c'est parce que #balancetonporc en fait...
5845,936388544037314560,
5846,955933807701577728,"46% des sondés ne savent pas ce que sont les ""Paradise papers"". Et 37% ignorent ""me too / #balancetonporc"").
De la différence entre les sujets abordés par la presse et ce qui en est retenu. (Sondage @LaCroix via @jeromegodefroy) https://t.co/Rk0WxAHXtk"
5847,936383333508009984,
5848,959101558158974977,"Djihadistes français ou #balancetonporc : face à la médiatisation et aux réseaux sociaux, l'avocate pénaliste Marie Dosé défend le secret de l'instruction et la présomption d'innocence, garants d'un Etat de droit @Lesmatinsfcult L'intégralité ici : https://t.co/YrP8If81Fg https://t.co/z4l8JFfWUl"
5849,936388515688075264,
5850,957205008495333376,
5851,936380284961984512,
5852,955387156343721986,
5853,955393528753999872,
5854,955389510749220870,
5855,955391155608412160,"Je trouve un peu choquant le mode ""chaleur tournante"" pour un four. Pourquoi pas chaleur ""partouze"", ça fait moins viol collectif, non ?
#BalanceTonFour"
5856,955393764117360640,
5857,990903405085429760,
5858,991425780180598785,
5859,991715372318457856,
5860,991769301425250310,
5861,990851825795551232,"La première ministre britannique Theresa May subit un nouveau revers. Sa ministre de l’intérieur, Amber Rudd, proche d’elle, a été contrainte de démissionner après les révélations #Windrush | @canalbernard https://t.co/4bJvnIkrst"
5862,991738221871665152,
5863,991207576741253120,
5864,991728830405660673,
5865,990815779158396928,"Démission cette nuit de la Ministre de l'Intérieur GB suite au véritable scandale #Windrush 
Les médias français, médusés par le Royal Baby :) :) ont un peu loupé cette affaire qui vise maintenant directement Theresa May .....
https://t.co/btpOetbvUg"
5866,990945182752354309,
5867,937249532303290369,
5868,937251722682134528,
5869,937249028357611520,
5870,937415253079543809,Ce soir beaucoup seront tenues entre #50NuancesDeGrey et #balancetonporc  🤘
5871,937415055502651392,
5872,937401486421741569,
5873,937411545570607110,
5874,937415229079777282,
5875,937414459064225796,
5876,937412228571107328,
5877,937415253079543809,Ce soir beaucoup seront tenues entre #50NuancesDeGrey et #balancetonporc  🤘
5878,956478474184790016,
5879,956495511418175490,
5880,956517382603837441,
5881,956476730176430080,
5882,956479304325615616,Les blagues sexistes ça tue @AnneCMailfert https://t.co/xJuWySA7AZ #EnsembleContreLeSexisme https://t.co/41HuhWNXnz
5883,954966305324589057,
5884,954944454846308352,
5885,954977502073585664,
5886,954969371448872962,
5887,954985724557787137,Oui ! C'est bien pourquoi #BalanceTonPorc qui mélange tout et confond plainte et délation entretient les comportements archaïques https://t.co/8yDXC30ylC
5888,954973262659940352,
5889,954975875950370816,
5890,954980124469923840,
5891,954946896556109824,
5892,955043098496815104,
5893,955046533031964673,
5894,955037215645667330,
5895,955042971497484290,
5896,955040845270540288,
5897,955045712781365248,
5898,955037396151820289,
5899,955051292904353792,
5900,954787706323849216,
5901,954790070766194689,
5902,954790739325616130,
5903,954784440470982657,
5904,954789247235616768,
5905,954782916915204096,
5906,954789822362804224,#Balancetonporc : la journaliste Sandra Muller lève des fonds https://t.co/gJH57qwFEJ https://t.co/l35f4rNYdu
5907,955058464069505024,
5908,955052827696599041,
5909,955057596435779584,
5910,955057031425208320,
5911,955053735155195904,
5912,958295773904625665,
5913,957922350095372288,
5914,958333266217627651,"Bravo a certains cadres @lesRepublicains qui défendent lindefendable...

Et meme en mettant le Viol présumé de côté... 

Il est certains que l'abus de pouvoir, la position dominante exercé par darmanin sera au centre de l'affaire 

Soutien indigne"
5915,958679378170441728,
5916,957574156597563392,
5917,958674159244070912,
5918,958066536480231426,"Édouard Philippe en janvier 2018 : *maintient sereinement un ministre accusé de viol en déclarant qu'il a ""toute sa confiance""*

Édouard Philippe fin novembre 2017 : https://t.co/OAUIwDokJV"
5919,957935210787737605,"Le parti Les Républicains réclame la démission du ministre Gérald Darmanin, accusé de viol &gt;&gt; https://t.co/9WsQtkv5WV https://t.co/LXLihN2o96"
5920,957532987779842048,
5921,643099962067259392,"Sainte #angelamerkel ,la madone du camp du Bien, l'hospitalite faite femme, retablit la frontiere avec l'Autriche.Meine Gott, a qui se fier?"
5922,412909284398100480,"Portrait d'Angela #Merkel, ""femme la plus puissante du monde"" à l'occasion de sa réélection comme #chancelière #AFP http://t.co/EeLSRvudbs"
5923,471667866232946689,"Sans surprise, Angela Merkel reste la femme la plus puissante du monde pour @Forbes &gt;&gt; http://t.co/CAB6lsPPXr http://t.co/Szw8WJ6kbp"
5924,621926960109875200,Echange hommes politiques nuls manquant de courage contre femme de tête et de poigne. Bon anniversaire Angela Merkel. http://t.co/KdbHiRMQcd
5925,471662444461699072,"Angela Merkel reste la femme la plus puissante du monde, selon le magazine Forbes #angelamerkel #forbes #classement http://t.co/SsF88TpAZo"
5926,621354817034661888,"Angela Merkel contre le mariage gay: “pour moi, le mariage c’est un homme et une femme”
 http://t.co/95XeiEJ3vH http://t.co/JTITHCFN8P"
5927,864090912451956736,"Ce serait bien que Macron choisisse une femme, ouverte sur l'Europe, d'origine étrangère. Angela Merkel par exemple. #PremierMinistre"
5928,433190717804933120,
5929,674597649446752256,"Angela Merkel, quatrième femme ""personnalité de l'année"" du Time depuis 1927 https://t.co/11PPwcHTuq https://t.co/qkTXKJ0I8L"
5930,957198301090246656,
5931,958408091988582405,
5932,955768808706277376,
5933,959095319358328832,
5934,957172624244772866,"Groupe de réflexion sur  ""Le sexisme"" avant l'ouverture de L'AG mi-mandat de @La_FNEK avec @Alice_FNEK &amp; @Nassim_FAGE 
#PCJS 
Cc @La_FAGE https://t.co/wloLL7STsP"
5935,958081285251006471,
5936,958427104319766529,
5937,956428956521172992,
5938,971276176793784321,"GRAND FORMAT. ""Beaucoup ont encore peur"" : après avoir ""balancé leur porc"", cinq femmes font le bilan du mouvement #balancetonporc 

https://t.co/SNtxNYyv3P https://t.co/XWMoLr89WW"
5939,971679095611379712,"[Décryptage] Face à la violence masculine, les femmes veulent reprendre possession de leur sexualité, leurs désirs, leur santé: ""Balance ton corps"" par @_Noheme_ via @libe https://t.co/7llEdGJcaq #BalanceTonPorc #Feminism https://t.co/sf0SAx0oh8"
5940,970755789416779777,"Très bonne #initiative de la #RATP pour prévenir du #harcèlement dans les transports. Signalez-vous si vous en êtes victimes sur les bornes de contact, au 3117 ou par SMS au 31177. #BalanceTonPorc #MeToo https://t.co/L02cB2tzmT"
5941,971052823688425472,
5942,971416259006009352,"🔴 VRAIMENT POLITIQUE
Demain soir, @alancelin et l'équipe du Média vous donne rendez-vous pour le nouveau numéro de #VraimentPolitique :

""Après #MeToo et #BalanceTonPorc : où en sommes nous ?""

➡️ Rendez-vous demain après #LeJournal : https://t.co/eKfq7gb5iz https://t.co/QhIOHXpJsr"
5943,971672446469312512,
5944,971776478496153606,"Parce qu'il n'y a pas que des porcs...Mais aussi des porcelets, des cochonnets, des sangliers et des marcassins...
A lire sur : https://t.co/fJIUPyCBJO #8mars #8mars2018  #journeedesdroitsdesfemmes  #JourneeDeLaFemme #BalanceTonPorc  #MaintenantOnAgit https://t.co/M4paQh7md4"
5945,955060870740135936,
5946,955063323619483648,
5947,955059931731898368,
5948,955063790462218241,
5949,955060465108996096,
5950,955060229724663809,
5951,955056076545765377,
5952,954767848995540994,
5953,954765252201197568,
5954,954761703752912896,
5955,954768716641849344,
5956,988410073931231233,
5957,988416018962886656,
5958,988386623737008128,
5959,988416059509235712,
5960,988405024651923456,
5961,988421736344506368,
5962,954788814677053440,
5963,954817890057940992,
5964,954815918122635265,
5965,954789258212069378,
5966,954819798378131456,"Marche à Ottawa ce matin pour dénoncer le patriarcat, le sexisme, le racisme et toutes les formes d'oppressions que subissent les femmes. #WhyIMarch #OttawaWomensMarch @2amandalynn2 @OCTEVAW @comite_reseau @OttawaMarch. Ce fut rafraîchissant. Toujours un plaisir💜💚❤ https://t.co/zNuvoZOmOs"
5967,954806580326928384,
5968,954817229065019392,
5969,954788656614604800,
5970,954800703956049920,
5971,990548283813744640,
5972,991332416328536064,“Génération Windrush” : qui sont ces citoyens anglais d'origine antillaise dans le viseur de Theresa May ? https://t.co/anIefPAySi https://t.co/gtpe54hC9u
5973,988399976307929089,Royal baby: Theresa May adresse ses félicitations au Duc et à la Duchesse de Cambridge https://t.co/sQ0lDXtv9h
5974,990734143712628738,
5975,989943943713484800,
5976,991314818551382016,
5977,988407698814357505,
5978,990574423320096768,
5979,991305372924342273,"@jackgoger @CgtTuifrance @douchink @PhyNbreDor @frohny67 @pouletalabraise @ZAD_NDDL @theresa_may @Reporterre Quand on est aveugle par la haine, on perd le sens de la réalité.... les 11000 est un chiffre qui émane directement de la zad et non pas de reporterre, chiffre non démenti par l'état (voir confirmé) . de plus ce chiffre est largement minoré et représente que ce qui a été ramassé"
5980,919853351340257280,
5981,919853595796955137,
5982,937327220527419392,
5983,954350086707871744,
5984,954345451729207296,
5985,954348973111693312,
5986,936424181683560448,
5987,936412898666188801,
5988,936422531623411713,
5989,936415389113896960,
5990,936414213551132672,
5991,954893961734352896,
5992,954918017972035585,
5993,954887289221668864,
5994,954323077306953728,Sandra Muller a l’origine de #balancetonporc poursuive en diffamation https://t.co/3zkcwpEpNQ
5995,954322506210578433,
5996,954321925806968832,
5997,954319807507202049,
5998,938037706889801728,
5999,938039276868169728,
6000,938035265968492546,
6001,938035547985076225,
6002,955380333611974656,
6003,955378891912335361,
6004,955384613999927296,
6005,955381092382625792,
6006,955384725656383488,
6007,955378922623066112,
6008,955386544797421568,
6009,955381482943639552,
6010,955380272173932544,
6011,955381736971669505,
6012,954999303340265472,
6013,954987544885723136,
6014,954985802240577536,
6015,954991715009679360,
6016,973287210874298368,"👋 Elle est de retour : Ségolène Royal a accompagné Emmanuel Macron en Inde, officiellement en tant qu’ambassadrice française de l’Alliance Solaire.
🤔 Mais QUI s’occupe des pôles maintenant ?
#Quotidien https://t.co/F44yUCB7PJ"
6017,972398247271698435,
6018,976511922873995264,"#SégolèneRoyal avait tellement saigné à blanc les POITOU-CHARENTES que la seule solution pour s'en sortir et ainsi éviter la faillite était de fondre cette région avec le #Limousin et l'#Aquitaine... pour noyer la dette !
Et elle vient donner des leçons à @NicolasSarkozy  ???"
6019,973568556657991680,"Déjà ambassadrice des pôles, Ségolène Royal désormais ambassadrice de l'Alliance Solaire &gt;&gt; https://t.co/tc9Szdq3vY https://t.co/V4UkhrecGb"
6020,976551692073422848,"On rappellera au passage que Nicolas Sarkozy a eu besoin d’argent lybien pour battre Ségolène Royal. 

SÉGOLÈNE ROYAL !"
6021,972575534529032194,"A force de missions exotiques, Ségolène Royal va finir par présenter Ushuaïa… https://t.co/bfganzkhbR https://t.co/BNy4ZdF0WE"
6022,976713334320975872,
6023,973107789563297792,
6024,976473531436404738,C est curieux cette Mme #Borne qui passe son temps à mettre en cause l ancien gouvernement ressemble étrangement à l ancienne directrice de cabinet de Ségolène Royal qui avait la tutelle sur les transports
6025,975689978436096002,"Le Conseil d'État examine cet après-midi le recours des associations contre l'arrêté pris par Ségolène Royal en 2016, qui fixait le coût de #Cigéo à 25 milliards € alors que l'Andra l'avait chiffré à 34,5 (cadeau pour réduire les provisions d'EDF)
https://t.co/jRSu6zmaGA #Bure"
6026,971340323430465536,"#8mars Aujourd'hui on passera aussi du côté de l'@AssembleeNat écouter des interventions dont @PayeTaShnek et @R_Amsellem sur la libération de la parole, réflexions nécessaires alors que des élu.e.s et personnalités publiques ont apparenté #BalanceTonPorc à de la délation 👎🏾 https://t.co/gtJFHwUz46"
6027,971844713446887425,
6028,971276763874590720,
6029,971506486148026369,
6030,971433046963642368,
6031,971865709788712961,
6032,970743319386050562,
6033,954850091952754699,
6034,954862227655397376,
6035,954862683928612864,
6036,954883493393326080,
6037,954874581663342592,
6038,954860436146532352,
6039,954875456959823873,
6040,954853088942178305,
6041,955717123740971008,Surprise ou pas ? Le sexisme à l’origine de près de 25 % des bad buzz en 2017! Plus largement 40 % des crises ont pour motif la défense de l’égalité entre les individus. Invité par @visibrain @Nico_VanderB fait l’autopsie des bad buzz 2017 #confbadbuzz https://t.co/v3KqpnQiyG
6042,955713868638105600,« Le sexisme en entreprise : le cerner pour mieux le combattre » Conférence de @pascalepitavy de @Equilibres_eu et @PThiebart de @JeantetAvocats
6043,955715954490691584,
6044,955722474162982912,102 crises ou bad buzz en 2017 (-2 par rapport à 2016) dont 23% sur le sexisme #ConfBadBuzz
6045,955713694914228224,Cette chercheuse dénonce le sexisme dans le monde scientifique https://t.co/NqZpPJga53 https://t.co/yBKN8ZgQBf
6046,955720820541808640,#MatinaleJeantet « le sexisme en entreprise: le cerner pour mieux le combattre» @PThiebart @Equilibres_eu #JamaisSansElles #entreprisesetfemmes https://t.co/ZitmqIUg31
6047,955714546521526273,
6048,955714234247254018,
6049,955720785380937728,
6050,955713583689666560,C'est parti pour la conférence @JeantetAvocats consacrée au décryptage du sexisme en entreprise @PThiebart #entreprisesetfemmes https://t.co/Jk9fUge4YZ
6051,955143908836757505,
6052,955135463358124032,
6053,955136675524509696,
6054,955145259096395777,
6055,955143545643552768,
6056,955139792957788160,
6057,955143373433778176,
6058,955730715152437248,
6059,955730759322611712,
6060,955734872827539457,"Le hashtag à suivre ce matin : #confbadbuzz.
Celui de la conférence de présentation de l'étude annuelle de @visibrain et @Nico_VanderB sur les Bad Buzz.
1er enseignement : ""Le sexisme à l'origine de 23% des crises en 2017"".
#ereputation #badbuzz #gestiondecrise https://t.co/fHfcwT5rAa"
6061,955734350519291904,
6062,955738029565665280,
6063,955734285599821824,
6064,955737386314592256,
6065,955729626067808257,"Parmi les enseignements des années précédentes qui reviennent encore :
- Les fake news gangrènent la société ;
- Politique et marques ne font pas bon ménage ;
- Un manque de sensibilité des entreprises et des employés ;
- Le sexisme ;
- Les détails.

#ConfBadBuzz
@visibrain"
6066,955733625596776454,
6067,956455882216427520,Merci @MarleneSchiappa pour son message @telecomparistech pour #EnsembleContreleSexisme #25janvier https://t.co/vBbXiB0geG
6068,956520587995774976,
6069,956514980383379456,"#EnsembleContreLeSexisme
@laurossignol « nous devons soutenir @MarleneSchiappa , si elle échoue, nous échouons toutes » #sororité"
6070,956465328212627458,Nécessité de mettre en évidence égalité H/F dans l'intelligence grâce à l'exposé de F.Vidal journée du 25/1 #EnsembleContreleSexisme https://t.co/NexL8zGUpr
6071,956515121139933185,
6072,956471113831407616,Le cerveau a t-il un sexe ? Video de la conference TEDx de Catherine Vidal neuobiologiste toujours aussi passionnante  #EnsembleContreLeSexisme #25janvier https://t.co/j3HxWd2Nn6
6073,956523594103836672,
6074,956571170513608704,"À l’issue de cette journée, notre collectif lance l’appel des 22, fort de 22 propositions pour lutter contre le sexisme, partout, ainsi que la mise en place d’une Journée nationale contre le sexisme . #EnsembleContreLeSexisme https://t.co/Qpmm1FQ8vn"
6075,956516074169749505,
6076,956466044243193857,
6077,971396490810753024,
6078,972524369518977024,
6079,971015286559264770,
6080,973536401940762625,
6081,971810456137555968,
6082,973679832918786049,
6083,974230205635223552,Et les suicides des soignants on en parle @BrunoLeMaire ? Vous assumez aussi ça ? Ou vous assumez juste l'argent qui rentre dans les caisses ? #BalanceTonEhpad #BalanceTonPorc #BalanceTonGouvernement #Soignant #Infirmiers #Ehpad #AideSoignants #Santé #Courage #Humanité
6084,990750405125603328,"Tu es là ta femme t'appelle parce que tu es dehors et te dit de répéter Son nom en rajoutant ""Tu es ma femme et pas ma soeur. Je ne suis avec aucune salope""  

Ça fait 15min que j'arrête pas de rigoler"
6085,937286049331589120,
6086,937278588197523456,
6087,937281484188241926,
6088,937282823618252800,
6089,937278982029967360,
6090,937276438339899392,
6091,937279031694778368,
6092,877979521751818240,"Le Royaume-Uni ne forcera aucun citoyen de l'UE à quitter son territoire après la date effective du #Brexit, a assuré Theresa May #AFP"
6093,884767444723789827,
6094,879335350107123712,https://t.co/wbFoZ8PZk4 - Theresa May signe accord accord avec le DUP qui la soutiendra dans le Brexit et s'octroie la majorité absolue https://t.co/ypuZ05pyEm
6095,880470220678221824,
6096,884812749984985089,"Après 1 an au pouvoir, « la vision précise de Theresa May sur le #Brexit reste pratiquement inconnue » https://t.co/IBfLhsiIyL @canalbernard"
6097,878200238623928320,"Zones d'ombres de l'incendie de la #GrenfellTower à Londres : 
Au nom des victimes, @DavidLammy demande des réponses à Theresa May. https://t.co/WnlLXj8Y4K"
6098,885186279305957376,"Un an après son arrivée, Theresa May a presque disparu https://t.co/5qR6TKpqac https://t.co/HXjjjd0i9n"
6099,878243418677297152,
6100,884700230599553025,
