id,text,user,is_hateful,lat_long
7429,Ces propos stigmatisent ces citoyennes.,user_12,0,"33.886143489412454,-120.05518774818945"
7430,"Muslims is not a nation. Muslims are found in various countries. And a French Muslim has his rightful place in France in this country, which is his own, in which he lives in peace with all his fellow citizens.",user_7,0,"42.721504715535694,-86.89202222142859"
7431,"As long as a person respects the law, he has the right to dress or undress in any way she wants.",user_11,0,"30.367724933310136,79.34160043687139"
7432,y'a un des renois il va lui prendre le maillot va lui dire allez dégage morveux @url,user_4,0,"48.3093366170446,134.50253379967108"
7433,@user @user @user @user j'ai absolument pas lu ce que t'a dis et jvais perdre du temps pour un d… @url,user_13,0,"44.85649374027312,-115.88624520097936"
7434,With all Muslims as terrorist all the earth would be civil war. So WRONG!,user_2,0,"-16.723065703482717,-50.64830376510676"
7435,@user @user @user je te parle par rapport à au protestantism tu dit que nous mélangions du polythéism… @url,user_9,0,"-28.205175732055906,-0.17817066014125515"
7436,"Vouloir Faire du sport, se baigner, accompagner ces enfants à l'ecole, étudier, ou est la politique là dedans?",user_12,0,"60.09766824577048,12.57801457837958"
7438,"Islamophobia is not an opinion, it is a crime.",user_10,0,"-10.885143716745752,134.66096759241944"
7439,dit l...attarde en question que dieu te pardonne cher ami que dieu te pardonne,user_8,0,"0.5909120427144003,-74.76390206152989"
7440,Il existe un pays de musulman? Soit je suis nul en géographie soit y a un problème avec votre phrase d inculte.,user_15,0,"30.83387206518011,144.79231545688043"
7441,mais toi une ouf je parle renois comme jparle asiatique arabes babtou chpas tveu quoi allez…,user_8,0,"35.084301277614784,-102.34883244983818"
7442,Islam advocates peace and love.,user_10,0,"10.264707677782255,10.030179424821856"
7443,une gauchiste reste une gauchiste. et pourtant elle bataillé.,user_10,0,"40.4880768945871,-5.873218351968309"
7444,elle quand même comparer le fait de bouffer de la viande à la suprématie blanche ! alors mes rebeus et renois…,user_14,0,"46.48406864797839,29.210391235319655"
7445,la société médiatique française est très branchée multiraciale multiculturaliste pro migrants pro immigrés dan… @url,user_1,0,"23.024257365798295,113.39631691120633"
7446,je suis tellement contente que smythe davis ait sortit la mongol dorjsuren alors que là aussi elle est pas aidée pa…,user_4,0,"-24.89036481318933,140.53299667270542"
7447,Vous avez des preuves?,user_11,0,"11.208920290925436,110.16749511375218"
7448,et c la que c est une diversion et que le terrorisme n est pas causer par l im…,user_6,0,"-19.210133208932845,48.13923580804355"
7449,monsieur le mongol n'a pas de burnes ?,user_14,0,"-17.27043740591157,152.40058971333724"
7450,Vous devriez essayer de visiter une mosquée et discuter avec un imam. Vous seriez très surpris de niveau de tolérance dont sais faire preuve le musulman.,user_8,0,"-18.46515680653101,144.42457851860416"
7451,les rebeus de répu c'est vraiment les pires,user_15,0,"7.388169233624083,13.337784097570243"
7452,j'me suis attardé à récupérer mon ex qui s'foutais de gueule et je suis passer à côté d'une fille bien à cause… @url,user_15,0,"43.06008800527964,-70.09070953113022"
7453,@user @user nn c'est ton ami le frustré en faite sale arabe va bon ntm flemme de parler avec vous tell… @url,user_4,0,"-19.259385009559793,-44.54648534793274"
7454,parler des médecins africains travaillant en france il était juste de signaler que parmi tous…,user_4,0,"43.15954898505562,-118.36555479206197"
7455,Agression verbale.,user_1,0,"26.23828896284858,-89.83235495920303"
7457,surtout les arabes. ils sont parfait pour le sport en plus ce sont des buveurs de vent avec leurs…,user_12,0,"-25.90801375939642,138.4827765099181"
7460,je suis actuellement à zanzibar et je constate qu'il n sue en france où les renois et rebeu opposent dans des… @url,user_10,0,"47.261416451488486,24.468734601246645"
7462,@user @user nan mais clairement c pcq c un mongol final juste tout lmonde sen bat les couilles jcomp… @url,user_9,0,"6.447423069395398,-57.73777065716154"
7464,Where did you read that?,user_3,0,"-19.30275100470483,49.162197525724906"
7465,Vient je t'invite a boire un thé.,user_13,0,"-4.248432916178395,-9.515344721313108"
7466,"Commençons par l islamophobie, véritable fléau.",user_10,0,"11.664511722405836,140.05807557486662"
7467,Incitation à la haine le terrorisme est interdit du fait que se serait porter atteinte aux personnes pr leur faire du mal!,user_3,0,"29.43876598194936,40.53924387010569"
7468,The media! Always the media!,user_6,0,"52.131381021620726,-9.218024849325005"
7469,L'islam est une religion tout à fait compatible avec les valeurs de la République. Sinon la France aurait 6 millions de problèmes.,user_6,0,"-31.56055633284301,138.33182809885614"
7470,@user @user @user @user je confond rien tu es juste un attardé qui sait pas s'exprimer @url,user_4,0,"46.57341383047446,119.76761336793416"
7471,oui tu es un gauchiste car tu mets tout…,user_1,0,"9.424527793018996,68.84136980111774"
7472,@user @user @user elle permis en effet la reconnaissance du droit à l'#avortement le droit à l'… @url,user_13,0,"-30.53519511045339,-0.28850652491562556"
7473,non. tuer ce qu...on veut. quelle phrase ignoble. qui etes vous pour decider qui doit vivre ou mourir ?,user_9,0,"38.52052241020213,33.78676419950234"
7474,appeler son enfant mohammed ne l aidera pas intégrer.. c est une forme de terrorisme intellectuel... @url,user_5,0,"27.427632155475187,-93.58463881930462"
7475,voilà ce qui arrive quand tu la propagande gauchiste tiermondiste et misérabiliste de ton côté tu…,user_11,0,"6.510315992451581,-16.81504376559951"
7476,Vous confondez arabe et musulman.,user_15,0,"55.680167262532066,26.753406695735094"
7477,donnez l'exemple vielle mentalité gauchiste!!,user_3,0,"29.376964789320354,143.79825343223675"
7478,ahahah il croit dur comme fer l'avion de ligne qui fait des pirouettes quel giga mongol,user_15,0,"-28.98154726859673,116.5281345471839"
7479,le figaro un journal pour bobo attardè !!!,user_13,0,"-25.791917037402882,137.14911468725774"
7480,What is political Islam?,user_5,0,"6.361498982163643,106.74477562430124"
7481,ce n'est pas un affreux gauchiste qui dit ça mais un universitaire très mesuré. @url,user_1,0,"-26.126205498935878,137.7190830427146"
7482,Intéresser vous à ceux que la femme voilé à dans la tête et non pas sure la tête.,user_15,0,"7.337269848770341,117.05364095644778"
7483,You want to stir up fear to generate hatred.,user_4,0,"-49.951365588856966,-59.00892236486479"
7484,ah ouais ils font cegrin les renois avec ca ici,user_15,0,"-36.29517549593507,142.5671874973752"
7485,normal aucuns blancs veux des arabes cette salle race veux pas de vous aimes les…,user_2,0,"44.1732927672052,-124.08933061713313"
7486,Récupération politique malsaine.,user_2,0,"-27.859534115950026,115.34484352503664"
7487,mais putain respecte ton chat lui au moins il fait pas le mongol pour attirer l'attention,user_14,0,"54.986460796236,130.87351391014025"
7488,Les préjugés menent à la haine.,user_7,0,"-33.75642166597261,25.987975363505598"
7489,fascinant la capacite des gauchistes tjrs rejeter la faute sur les autres. cessez dimp…,user_8,0,"43.49860006876034,92.54039707178455"
7490,oui est d'accord c'est les anti qui parle d'argent sale ou plutôt d'…,user_5,0,"68.53088906597826,34.971127728093016"
7491,"You're right, and I also noticed that most of them are gas or heating pump operators.",user_2,0,"-36.76729570996379,117.88074076814755"
7492,Veiled women in France are persecuted and especially discriminated against because of their veils.,user_8,0,"35.372008576543735,-97.34681120197462"
7493,les bobos et les vivreensememblistes va falloir arreter de voter gauchiste et pro-migrants.....!!,user_8,0,"-30.985725269085762,22.561720900809902"
7494,@user @user @user une belle gauchiste 100% pur sang nathalie appéré!,user_14,0,"-42.48710414117512,145.59453905037165"
7495,Women gained more rights in Islam than in any other religion.,user_2,0,"-30.18300485970108,-66.00321634440624"
7496,@user @user c'est quoi c'est chaîne de mongol y'a pas la juventus,user_12,0,"-11.188085458328484,22.265632413553746"
7497,mongol é tu oooi,user_5,0,"1.103108936757542,133.37871615060345"
7498,Un vêtement porté par autrui peut vous gêner car vous n'y êtes pas habitué mais pas vous agresser. Cela n'a pas de sens.,user_13,0,"58.19656795046209,-2.4223478147155717"
7499,l'autre mongol quesqu'il raconte 2 viewers t'as pas la motiv l'autre papi avec sa radio il est resté…,user_6,0,"-53.12117810859616,-39.57610015295502"
7501,@user bordel les attardé en force,user_14,0,"-26.81786920402125,-12.354696254071051"
7502,@user après il est peut être un peu attardé aussi ._.,user_6,0,"14.548960012381011,112.23568235368928"
7503,salut les islamotrump ! demande juste nous les gauchiste que vous gardiez votre foi pour vous....,user_3,0,"54.73832915834622,37.23579875852435"
7504,Le voile islamique est le meilleur arme jamais porté par une femme aujourd'hui.,user_1,0,"35.54473616609714,-75.0635571848087"
7505,Venez dans ma fac vous serez pas déçu.,user_5,0,"34.05229628776059,-89.00186431979083"
7506,l'islam aussi pris source en arabie du coup je ne sais pas si ça annule l'assertion du terrorisme ? com…,user_12,0,"11.240555708254988,-72.03814433847401"
7508,j'étais une mongol avant,user_6,0,"-29.947318475077978,122.88081603231736"
7509,que tu sois pour ou contre l'avortement c'est le droit de chacun mais ne doit pas mêler ses convictions personne…,user_13,0,"0.03607314747085866,45.101009878673686"
7510,0 tolerance in France.,user_8,0,"7.536660219829578,-5.006878471556938"
7512,Je suis français je suis musulmans je suis chez moi.,user_11,0,"-29.684441413095445,21.058842593833127"
7514,Ah I didn't know that by becoming a Muslim it was suddenly possible to change your country of birth.,user_7,0,"5.143871192982096,76.93643753883612"
7515,"The Islamic veil, according to Muslim belief, is a religious prescription.",user_11,0,"40.273232407295126,-114.65896327642754"
7516,par contre pour la stigmatisation de l'avortement ou de l'homosexualité ils sont parfaitement au taquet,user_10,0,"-6.250763286354108,-62.92823883986597"
7517,Islamophobia is Muslims who want to prevent blasphemy.,user_15,0,"29.98888264347069,-92.70730564012595"
7518,les attaques terroristes racistes antimusulmans; ne sont que rarement qualifiées de terrorisme. https:…,user_14,0,"9.872534881833857,-77.68439824105639"
7519,l'islamisation de la france est bien plus avancée dans certaines parties du territ…,user_12,0,"36.72608702300887,145.58797392352304"
7520,j'crois vraiment je suis le seul mongol regarder et en double fênetre sur un petit écran d…,user_14,0,"-23.884310779083428,150.8059211924981"
7522,verratti peut pas faire grand chose mr il est entouré de mongol au milieu,user_11,0,"48.66362423374629,-118.16031029377778"
7523,Dieu ns a ordonné de respecter la femme et de l'honorer car elle est l'avenir!,user_7,0,"-18.386711037734162,43.680483670195024"
7524,donc pour l'ancien patron de la dgse il faut lutter contre le terrorisme en « luttant contre les inégalités » et en…,user_2,0,"19.537216287952404,6.468770068908849"
7526,@user sa fait 15 bande d'attardé,user_15,0,"-18.747556923961714,130.30361398480724"
7527,@user @user la bonne blague. l'esclavage arabo-musulman le terrorisme et l'islamisme c'est déjà pas mal comme dégâts.,user_9,0,"-31.527768316680525,143.08109515799495"
7528,le gauchiste est aveugle il rend sourd et aveugle. le gauchiste ne se...,user_14,0,"-22.170650933924435,-10.765859912550644"
7529,It is a lie.,user_5,0,"60.643421031512325,22.208116583703337"
7530,une belle brochette de mongol,user_10,0,"-35.49917730352752,115.86980128685107"
7531,"I did not force you into anything, let alone talk to me, go your way instead of attacking people.",user_8,0,"30.416251101424397,100.51565740588865"
7532,les complotiste c une espèce d'humain comprenant pleins de sous espèces ya les chemtrail les anti-vax les illumi…,user_14,0,"37.902110158408426,19.383846092405292"
7533,il encore des gens en 2018 qui lâche des sale arabe de merde dans la rue et qui trouve ça normal. l'ignorance nous tuera tous.,user_9,0,"38.97261055825644,-73.3954324145507"
7534,je croyais tu parlais dla renois coté de nous...,user_5,0,"-34.633877047397405,9.2479583317675"
7535,C'est des propos complètements debiles.,user_5,0,"-16.554357091265032,117.8892213363563"
7536,ce genre de mongol sois prudente !,user_12,0,"49.30915740785348,37.01527444732682"
7537,il font ça juste pour le plaisir c'est encore plus des attardé,user_7,0,"-43.189964357848346,-63.42867750674057"
7538,@user est tiré vers le bas mais très profond! censure dictature de la pensée unique terrorisme intellectuel… @url,user_13,0,"36.927560767537514,-114.60401933796098"
7539,il s'appelle comment ce conard de gauchiste qui ne laisse pas parler les gens... gauchiasse de merde !!,user_13,0,"11.960931926252812,-11.219550129692063"
7540,l'arbitre est un attardé mental,user_8,0,"-33.84334518312417,-71.58887959912374"
7541,@user @user @user @user lol la bonne vielle tactique gauchiste! répondre par une questi… @url,user_14,0,"24.134169975358684,68.99631341569047"
7542,I've never seen a veiled woman invited to a TV set to ask her opinion.,user_10,0,"41.00205094317901,-92.07915414282732"
7543,Ils veulent politiser le voile afin d'écraser la liberté de parole des femmes voilées.,user_1,0,"3.771743182936298,-74.93379118972842"
7544,@user @user en fait la violence fait tellement partie de l'adn de l'extrême gauche depuis les bolchevik… @url,user_9,0,"40.88958489987785,147.14145416739515"
7545,c'est tout de même un sacré raccourci que de relier les rothschild à une théorie du complot antisémite…,user_15,0,"-11.537896192917994,2.1788733518757617"
7547,les chasseurs cette annee c'est des attardé ou quoi que des dingueries....mais bon tant que c'est pas des noirs ou…,user_1,0,"-15.92032605615385,128.93046177640585"
7549,il était aussi contre l'avortement mais ça c'est un autre débat...,user_3,0,"-10.568691291449248,-78.85683980482331"
7550,@user personnellement mon regard s'attarde de moins en moins sur ce genre de couverture. je pense que mon… @url,user_6,0,"65.1080332303523,-6.333349079454828"
7551,genre les indigènes c'est les noirs et les arabes ptdr est en europe,user_15,0,"30.956176456278087,-118.79800115485236"
7552,A veiled woman is free from the look of a man.,user_11,0,"-34.99796953697828,139.05560490064826"
7553,il est temps de renvoyer l'afrique,user_5,0,"-11.596652727118823,114.94015719529072"
7555,je suis actuellement à zanzibar et je constate qu'il n sue en france où les renois et rebeu opposent dans des…,user_11,0,"-37.86995398927181,-48.768050796049145"
7556,bien joué mon mongol !!!!!,user_5,0,"-32.583000327506824,-53.001852251198486"
7557,le tueur n'Était pas anti-trump. anti-trump: dire que trump va trop loin. le tueur pensait qu'il n'allait pas assez…,user_2,0,"-13.118291413338056,-62.43234896871008"
7558,Voilà le résultat de trop écouter les médias.,user_14,0,"3.8679469810578126,-57.29037856675306"
7559,"Cette affirmation est une escroquerie contre la liberté d'expression, et punie par loi. Ceci en plus qu'elle est complètement fausse puisque l'escroquerie sous toutes ses formes est bannie par l'Islam.",user_12,0,"69.67390236388715,26.138488237160416"
7560,mais juste imaginez si un arabe avait ce genre de tweets en vers les renois.. les renois savent que cracher sur les… @url,user_12,0,"-9.395209948901378,-13.866850128656662"
7561,un putain de voleur sale arabe,user_2,0,"-30.859690069032816,123.88787996884388"
7562,"To return, I will need a return ticket to France.",user_4,0,"65.54189745079283,-4.80831912710726"
7563,arrete de t'enerver t'es pas crédible dirait un gros con de gamin attardé je voi…,user_2,0,"-47.15090529475191,-52.989235372961616"
7565,et de toute façon nous avons déjà beaucoup trop de migrants et d'immigrés hors culture fran…,user_9,0,"60.91995166489494,-1.8318208918224919"
7566,D une croyance en islam c est tous.,user_10,0,"-36.84233189785281,-55.75471163253748"
7567,"""islamophobia"" is a crime.",user_11,0,"-39.727024226839845,-72.56602127313784"
7568,Arrêtez un instant cette construction de l'ennemi permanent.,user_3,0,"-5.004673657971882,5.388438277545561"
7570,@user pourquoi contre les autistes? je trouve ça débile d'en faire une sorte de chose obligatoire mais… @url,user_2,0,"-25.791519630305416,-10.637798660850072"
7571,You need to talk to competent people in the Muslim world and you will realize that there is no problem but ignorance.,user_5,0,"27.462724025317048,-109.48543209095627"
7572,du coup pourquoi l'evolution fait qu'on des canines si est destine bouffer...,user_13,0,"28.196651189649252,-112.73351028217405"
7573,teamspeak pour attardé vieillissant ne sachant pas gerer un serveur de rp c'est super fun d…,user_3,0,"48.28242752952877,-124.53370178271241"
7574,ton histoire mongol gauchiste big bisou avec le hitler,user_13,0,"-33.76916300887849,149.34955760576187"
7575,ya que les renois et les rebeux pr faire des coupes à prix abordables tu vas chez « chris coiffure » tu payes 25bal… @url,user_8,0,"-38.32245499373613,123.16861688362857"
7576,jsais pas de quoi tu parles vu qu'il suppr mongol,user_8,0,"34.09983550537541,-9.996211121528018"
7577,In France the majority of citizens are against the veil or any other religious sign. This reality must be admitted.,user_2,0,"41.1242828597788,-102.24281081739774"
7578,"Sans faire de concurrence victimaire, le terrorisme fait autrement plus de victimes musulmanes.",user_11,0,"65.75475563476962,1.0107855069965126"
7579,They wear the veil because they are free to wear it.,user_9,0,"37.29774525982178,32.95730466572382"
7580,quand il parle des supporters des ultras il est dans un délire c'est grave ce mongol,user_12,0,"8.375324530222557,4.21634358526957"
7581,l'avortement n'est pas forcément traumatisant non la grossesse forcée par contre... encore une fois…,user_13,0,"13.260822150131334,60.25114499621361"
7582,"Les femmes voilées ne travaillent pas, elles sont enfermées à la maison.",user_3,0,"29.056673432061828,-74.12433738524898"
7583,moi il prennent pour un attardé mais wlh ça fume ils comprennent pas notre humour supérieur,user_14,0,"8.333798839620627,-71.33545415233998"
7584,"Yet it has been going very well for a long time, strange your tweet.",user_13,0,"41.74373577423664,69.74602135501459"
7585,Les femmes voilées travaillent quand elles le souhaitent.,user_15,0,"14.882904145723822,86.2993415086266"
7586,@user @user oui c'est pas du tout faux surtout quand tu écris en mongol en expliquant la satire politique française,user_10,0,"-24.03548037400937,147.42216528963073"
7587,loon-plage : la cycliste inventé son agression par des migrants. elle est simplement tombée de son vélo.,user_1,0,"2.8359404254994907,120.64626660301147"
7588,They are not subject to anyone but God.,user_10,0,"40.36137656023832,79.952204989987"
7589,contre l'immigration et l'islamisation de la france la seul parti qui défend la france c'est le rn (et dlf),user_12,0,"13.592099269818334,10.595932123856361"
7590,Cela ne vous regarde pas.,user_9,0,"45.23330937745157,-116.23194643256011"
7591,mais espece d'autiste au chromosome supplementaire spoiler quelque chos...,user_7,0,"-47.641431161129574,-47.33897549196593"
7592,@user personnellement dans la ville où j'habite j'ai plus de chance de mourir du sel que du terrorisme !… @url,user_6,0,"19.162687836295326,112.32559480103359"
7593,frise le totalitarisme . un syndicat gauchiste quoi...,user_13,0,"22.58275595600692,71.35994421723487"
7594,bande de mongol va,user_4,0,"44.20380363613208,-74.76342079777702"
7595,Même raccourci que vont les terroristes.,user_4,0,"11.721968368046348,32.516663200728594"
7596,Le voile islamique relève des convictions propres a chacun.,user_14,0,"-33.600584587311836,-39.639894765314544"
7597,@user je suis à roubaix et crois la seule chose qui vole ici c'est les rebeus,user_3,0,"-17.692032608887544,-66.81953329199266"
7598,tu ja respondeu mongol,user_1,0,"40.72765863236343,-5.772149103818344"
7599,@user bah oui les juifs leurs frères dans l'oppression.,user_11,0,"-38.27723282525523,-38.2349197138462"
7600,mdrkrkdk genre la mes darons rebeus méga stricts ont vu des snaps de moi bourrés et ils disent rien y'a anguille sous roche,user_8,0,"-42.89583427046575,119.57321471698565"
7601,mais quel est ce pays attardé ou l'on préfère interdire une manifestation sportive plutôt que des hommes dangereux… @url,user_5,0,"37.493299296130566,70.67446664055625"
7602,des bots porn serement,user_11,0,"-26.199345934215792,3.368100973051547"
7603,La jalousie envers une belle religion.,user_3,0,"27.63188100011358,-106.47496907409754"
7604,Il existe beaucoup de femmes voilées émancipées qui prennent des responsabilités dans des associations oeuvrant pour le bien.,user_12,0,"33.613142201593334,26.048322640968543"
7606,pourquoi tu t'évertue à démontrer à chaque tweet que t'es une grosse mongol ? respectes toi un peu nan?,user_11,0,"-22.237103643019367,139.5376753789026"
7607,vous sous entendez donc que quand les musulmans nous disent le terrorisme c'est pas l'islam ils mentent ???,user_8,0,"46.044927053396634,35.20627428510971"
7608,"Ce sont nos filles, nous avons le choix de les éduquer comme nous le souhaitons.",user_13,0,"-22.702603630816732,-48.6816335761681"
7609,faut passer outre . c'est pareil pour moi je m'y attarde peu ...,user_15,0,"21.00831090665111,123.80444197607687"
7610,les renois qui retweeter son tweets vraiment mdr l'ignorance de sa bêtises « negres de maisons »,user_1,0,"29.472476441166847,67.9826819213"
7611,@user l'acteur blanc ça doit être un gauchiste lavé du cerveau. il faut etre con d'etre acteur avec de t… @url,user_2,0,"-27.33254190084275,38.82125011407993"
7612,nan mais clairement c pcq c un mongol final juste tout lmonde sen bat les couilles jcomp…,user_8,0,"28.89307244159982,-119.94982652376929"
7613,mdr les renois qui like fort les insultes vous voit,user_13,0,"-35.06292409890392,137.54692938196214"
7614,@user @user @user l'ivg façon gauchiste c'est comme le choléra ça se repend de partout,user_15,0,"-18.714942970758564,135.6120097168166"
7615,quand aux évêques qui bataillent contre la pma pourquoi l'avortement ou la contraception provoqueraient un gé…,user_15,0,"26.433827011160254,-99.98624660170053"
7617,"Les femmes voilées sont à la maison, non parcequ'elles sont enfermées, mais parce que le système fait tout pour les mettre à l'écart de la société.",user_14,0,"46.05907917703089,-112.1414892004154"
7619,Discours de quelqu'un qui ne s'ouvrent pas au monde.,user_13,0,"42.92416850861171,78.93643203857638"
7620,il 45 ans ce mongol quand même,user_9,0,"20.91224320771562,129.6744266832248"
7621,✞père henri boulad✞: « j'accuse l'islam d'être à la source du terrorisme » via,user_10,0,"-22.650513774916057,-77.11736856695228"
7622,@user @user parl mieu sal attardé,user_11,0,"-24.078383402985338,131.1802617014318"
7623,@user @user ptin j'ai eu l'air d'un mongol à essayer de le faire sans la paume c'est incoyable le chomage,user_5,0,"7.3629202010506765,139.25005182081821"
7624,L'islam n'est pas pour notre république.,user_11,0,"29.594408408550752,141.6018836049061"
7625,Soummission à dieu.,user_11,0,"39.60780723366083,19.63828596376895"
7626,ah oui et la presse française va continuer d'expliquer qu'un arabe criant allahu akbar en tuant un mécréant n'est… @url,user_13,0,"50.754626381272,7.174640771216431"
7627,Your words confirm that you do not know the definition of the words you use.,user_13,0,"-11.731984942551577,-79.23274887246201"
7628,je crois que le droit c'est ecris noir sur blanc sur les article de lois,user_5,0,"42.95918318852521,-82.98561543198619"
7631,qui ici se souvient quand des mecs rebeux et renois étaient jaloux de jérôme jarre parce que les filles disaient qu… @url,user_15,0,"-12.344285550973996,147.76636017875614"
7632,@user c'est un attardé vraiment gros,user_1,0,"-29.655515670631626,123.22791615619508"
7633,je suis en train de nettoyer chambre et vous savez sur quoi je m'attarde le plus ? le rangement de mon makeup ma… @url,user_6,0,"-41.03332664688076,149.73623823755852"
7634,demandez à julien cazarre d'arrêter de faire l'accent africain d'après lui à chaque fois qu'il un noir…,user_13,0,"40.53959767899043,-113.23388085929636"
7635,The France is our country.,user_3,0,"35.839373610231306,30.3461065033095"
7636,oui bien-sur l'autre semi pd je hais c'est petite sous merde,user_7,0,"48.899606555856145,23.5161500404475"
7637,"Notre pays c'est la France! C'est ici que nous sommes nés, c'est ici que nous avons grandi, c'est ici que nous payons nos impôts et c'est ici que nous mourrons.",user_6,0,"-19.433687507793994,121.30841069041007"
7638,c'est pas à toi que je parle. t'as pris le melon sale arabe. ( jeu de mot) lol,user_14,0,"24.90555849452651,113.09576066833233"
7639,@user un peuple attardé au il faudrait anéantir ils font chier la planète entière avec leur croyance e… @url,user_10,0,"52.68502722594482,6.507884452874844"
7640,plein d'animaux seront en voie d'extinction donc dit merci qui merci mu,user_3,0,"-24.941148208001138,-40.458708218546484"
7641,ils critiquent leur commu pr amuser la galeie (c pareil pr les renois),user_10,0,"-16.325446013826024,-71.09933034817243"
7642,La beauté d'une femme doit etre protéger tout comme les GRANDS bijoux sont protégés par des alarmes. Nous nous sommes protéger par nos voiles.,user_12,0,"22.442831526635338,8.518458492607753"
7643,@user @user la pègre gauchiste !,user_15,0,"-37.53721987220122,138.26373307478508"
7644,un centre pour réfugiés ouvre sans polémique dans le 16e arrondissement de paris,user_5,0,"1.4047494277887793,91.14936960502803"
7645,@user d'une stupidité affligeante merci de laisser là paroles à ce genre attardé les médias français garderont bien la face,user_5,0,"-7.784385108084287,14.982111270355915"
7646,Francaise d'origine portugaise converti à l'islam.,user_2,0,"-25.40716417200291,-61.96603571184248"
7647,le connard gauchiste dans toute sa splendeur,user_2,0,"-19.084891337463866,-67.13245384560281"
7649,selon les chercheurs les #jeuxvidéo peuvent réduire la violence chez les jeunes. au royaume-u…,user_11,0,"43.28180378359331,-90.20674412272427"
7650,je suis peut être noir mais toujours pas attardé tqt,user_12,0,"-29.915200814573183,-9.229715908116283"
7651,@user gros jtai dit bouche ta chatte de là jveux pas debattre avec un attardé qui se croit drôle et son suceur. circule oublie pas,user_8,0,"50.91606784057216,10.15201020135779"
7652,les nouvelles yeezy elle pue sa grand mère c'est pour les renois pour les rebeus gile-fra suceur de bite et qui suivent la mode,user_9,0,"17.28441510967846,67.81795213926927"
7653,On peut être musulman et être français.,user_5,0,"-21.421724100640926,145.1520010930084"
7654,quand un renois n'a pas le temps avec les imbécillités...,user_12,0,"-43.763527247739,-74.41588963528699"
7656,le président mongol arrive en ïdjan,user_13,0,"-26.156084993832792,118.63154489579445"
7657,#chemnitz des migrants de 9 ans menacent des écoliers avec des couteaux près de l'école charles darwin… @url,user_14,0,"-25.83900635127679,-46.949030106215126"
7658,@user c'était ironique mongol,user_5,0,"-19.133151482474887,-5.667224210232849"
7659,Many solidarity actions are carried out by Muslims.,user_14,0,"38.50736038766198,-106.02072146758606"
7661,"Libre à vous de manger devant moi, cela ne me dérange pas.",user_4,0,"-23.17733565134549,-53.9470322075286"
7663,ils confirment que ahed soutient ( répétez après moi...) la resistance palestinienne nuance..les…,user_10,0,"44.23456556753687,28.670652700233816"
7664,@user @user mdrrrr attends t'as vraiment cru qu'ils allaient pas répondre à une attardé qui dit d… @url,user_7,0,"-14.623666209435676,153.48497450398608"
7666,What about other religions?,user_14,0,"68.44611013463988,23.704237874176798"
7668,Il existe plusieurs courant dans l Islam et plusieurs façon de pratiquer selon son libre arbitre ses origines ses connaissances religieuses.ce que vous dites n a aucun sens. Je ne suis pas sûre que vous sachiez de quoi vous parlez.,user_9,0,"-22.902992807893675,126.02591437641294"
7671,ils t'ont exclu parce qu'on voyait trop tes oreilles mongol,user_9,0,"41.680488205441335,-7.022391233219557"
7672,Les terroristes qui méritent d'être médiatisés sont musulmans.,user_3,0,"37.09141794897322,-9.728286660849886"
7673,"Vous voulez dire, cette République fondée autour d'une déclaration qui garantit la liberté de culte à tout le monde ?",user_6,0,"-51.8902372538412,-39.10230857763182"
7674,l'islamisation de la france en pleine expansionle résultat de l'infiltration des musulmans ds ts les strates de la…,user_8,0,"-43.148001820595496,-34.59308413069879"
7675,faut réfléchir au lieu d'agir comme des attardé,user_7,0,"-18.460177623638437,-60.02338252458454"
7676,Do you have any proof?,user_4,0,"29.957310846202045,-109.63952886940773"
7677,comment expliquer ce glissement historique d'une gauche qui toujours été largement anticléricale face à l'Église…,user_2,0,"-24.17366685207208,1.7922389041113753"
7678,le deni de realite qui definit pratiquement la pensee gauchiste prend l'allure d'un delire psychiatrique,user_15,0,"-0.43021782497137195,-51.192913917065354"
7680,tienes un fans mongol,user_11,0,"41.55554172607305,27.321104651732377"
7681,par exemple tu veux aider la cause des rebeus mais tu tacles ton frère rebeu qui un avis différent…,user_6,0,"42.455282135265506,23.12425978963988"
7682,Insulte et diffamation.,user_4,0,"16.953084471683027,43.20848309913484"
7683,@user le mongol de base qui ne sait pas qu'on peut avoir plusieurs écrans sur le même pc.,user_13,0,"45.44940071876941,8.848155853199394"
7684,@user @user @user guenolé le gauchiste osé critiquer une des seules réelles féministes honorable e… @url,user_12,0,"-17.69245528498453,145.83770589047694"
7685,pcq encore une fois vise les renois non ça n'a pas lieu d'être c'est tt peut toi tu te mets dedans au…,user_11,0,"26.196954953367484,-77.23295285606505"
7688,added video playlist l' opposition ne dispose d'aucun programme et s'attarde sur des faux,user_3,0,"-31.40021804459875,116.6240544697022"
7689,les manifestants d' et d' sont le symbole du courage de la résistance et de la résili…,user_1,0,"49.67501502975131,23.601810619835042"
7690,@user champion du monde et ça l'insulte . tu du mal avec les rebeus formés à lyon,user_11,0,"32.882126788718516,71.40288515022422"
7692,Why am I here then?,user_11,0,"48.16688970192297,-83.67684336004837"
7693,j penses que c est inutile de attardé sur des remarques aussi vides...,user_2,0,"-43.94822020951133,151.47673827059427"
7694,You should look more closely at the Muslim religion.,user_14,0,"-14.222402904579525,117.69190614909095"
7695,clairement et « trisomique » ou « mongol » aussi merci ^^ @url,user_1,0,"41.812698821930745,104.64085354270284"
