,full_text,label
3588,,0
3589,,0
3590,CHRISTIANE TAUBIRA PRÉSIDENTE !!!! #TMC #quotidien @Qofficiel,0
3591,,0
3592,,0
3593,L'affaire Weinstein Dustin Hoffmann Ben Affleck Kevin Spacie Frédéric Haziza Tarik Ramdan balance ton porc est une chasse aux sorcières orchestrait par la bien pensant et le tribunal médiatique qui les a condamné alors que la justice n'a pas statué sur leurs cas pour l'instant,0
3594,dessin de JERC du vendredi 15 décembre 2017 caricature Robert Menard #Balance ton porc https://t.co/qJsimMC11k https://t.co/gaqzeooS08,0
3595,,0
3596,,0
3597,#BalanceTonPorc: la libération de la parole sous caution médiatique https://t.co/vr5JoVpLU7,0
3598,"«#BalanceTonPorc: la libération de la parole sous caution médiatique.» (Via @monachollet.) 
https://t.co/yqjzr7YtEj https://t.co/94rDu7oNPF",0
3599,,0
3600,,0
3601,,0
3602,,0
3603,"Pour certains #millenials, la trame de nombreux épisodes de la #série Friends serait #sexiste, #homophobe, #transphobe et même #grossophobe. https://t.co/iBuWg0WfA8 via @Slatefr (Cc @IrisBrey ) #bodyshaming https://t.co/SAn7eAvFS7",0
3604,,0
3605,,0
3606,,0
3607,,0
3608,,0
3609,,0
3610,,0
3611,"#GGRMC sur #BalanceTonPorc c'est un mouvement d'égalité et d'émancipation, c'est aussi un mouvement de libération du désir. Il faut accompagner le mouvement par des mesures concrètes : formation des policiers, délais de jugement d'un viol, prescription...",0
3612,,0
3613,,0
3614,Avec le #JeremstarGate c'est plus #balancetonporc mais #balancetonpote,0
3615,,0
3616,,0
3617,,0
3618,,0
3619,#tumblr #ironie #fille #dérision allez découvrir http://t.co/0R3zJ4aNLb,0
3620,"tu était une fille ouverte drôle gentille mai tout à coup les gens trouvent que tu as changé on te trouve ""froide"" et ça les étonne #ironie",0
3621,,0
3622,,0
3623,,0
3624,,0
3625,,0
3626,,0
3627,,0
3628,,0
3629,"Violences faites aux femmes : un numéro d'aide est disponible. Suivez @PayeTaShnek, @VsCyberH, @osezlefeminisme, @Violsfemmesinfo ; engagez-vous et dénoncez ! https://t.co/OvnkX0k4Nq

#sexisme #féminisme #égalité #DroitsDesFemmes https://t.co/p5TewRI3gu",0
3630,,0
3631,,0
3632,À lire : MARIE-CLAUDE LORTIE - #moiaussi je dis : #etmaintenant ? #lapresseplus https://t.co/Di9mQMw582,0
3633,,0
3634,,0
3635,,0
3636,,0
3637,,0
3638,,0
3639,,0
3640,Mon conseil du jour: pour l'été adoptez le look Angela Merkel! Cette femme est vraiment en avance sur son temps! http://t.co/d1GmWHhf1I,0
3641,"Ce serait bien que Macron choisisse une femme, ouverte sur l'Europe, d'origine étrangère. Angela Merkel par exemple. #PremierMinistre",0
3642,"Ce serait bien que Macron choisisse une femme, ouverte sur l'Europe, d'origine étrangère. Angela Merkel par exemple. #PremierMinistre",0
3643,,0
3644,"Angela Merkel, quatrième femme ""personnalité de l'année"" du Time depuis 1927 https://t.co/11PPwcHTuq https://t.co/qkTXKJ0I8L",0
3645,"Angela Merkel reste la femme la plus puissante du monde, selon le magazine Forbes #angelamerkel #forbes #classement http://t.co/SsF88TpAZo",0
3646,"Angela Merkel reste la femme la plus puissante du monde, selon le magazine Forbes #angelamerkel #forbes #classement http://t.co/SsF88TpAZo",0
3647,,0
3648,"Portrait d'Angela #Merkel, ""femme la plus puissante du monde"" à l'occasion de sa réélection comme #chancelière #AFP http://t.co/EeLSRvudbs",0
3649,Echange hommes politiques nuls manquant de courage contre femme de tête et de poigne. Bon anniversaire Angela Merkel. http://t.co/KdbHiRMQcd,0
3650,Echange hommes politiques nuls manquant de courage contre femme de tête et de poigne. Bon anniversaire Angela Merkel. http://t.co/KdbHiRMQcd,0
3651,"Angela Merkel contre le mariage gay: “pour moi, le mariage c’est un homme et une femme”
 http://t.co/95XeiEJ3vH http://t.co/JTITHCFN8P",0
3652,"Angela Merkel contre le mariage gay: “pour moi, le mariage c’est un homme et une femme”
 http://t.co/95XeiEJ3vH http://t.co/JTITHCFN8P",0
3653,"Sans surprise, Angela Merkel reste la femme la plus puissante du monde pour @Forbes &gt;&gt; http://t.co/CAB6lsPPXr http://t.co/Szw8WJ6kbp",0
3654,"Sans surprise, Angela Merkel reste la femme la plus puissante du monde pour @Forbes &gt;&gt; http://t.co/CAB6lsPPXr http://t.co/Szw8WJ6kbp",0
3655,"Des millions de femmes ont libéré leur parole durant le mouvement #moiaussi. Aujourd’hui, nous voulons souligner leur courage et réitérer notre solidarité. #Etmaintenant envisageons l’avenir. Joignez le mouvement, endossez la déclaration. https://t.co/POoYMNSeti",0
3656,,0
3657,,0
3658,,0
3659,"#etmaintenant une Samtyckslagen ici? 
""loi de consentement"" ( de Suède) qui vise, à réviser la législation sur le viol afin que les témoignages de victimes supposées soient mieux pris en considération par les policiers et devant les tribunaux. #moiaussi",0
3660,,0
3661,,0
3662,,0
3663,"Très bonne #initiative de la #RATP pour prévenir du #harcèlement dans les transports. Signalez-vous si vous en êtes victimes sur les bornes de contact, au 3117 ou par SMS au 31177. #BalanceTonPorc #MeToo https://t.co/L02cB2tzmT",0
3664,"[Décryptage] Face à la violence masculine, les femmes veulent reprendre possession de leur sexualité, leurs désirs, leur santé: ""Balance ton corps"" par @_Noheme_ via @libe https://t.co/7llEdGJcaq #BalanceTonPorc #Feminism https://t.co/sf0SAx0oh8",0
3665,"[Décryptage] Face à la violence masculine, les femmes veulent reprendre possession de leur sexualité, leurs désirs, leur santé: ""Balance ton corps"" par @_Noheme_ via @libe https://t.co/7llEdGJcaq #BalanceTonPorc #Feminism https://t.co/sf0SAx0oh8",0
3666,,0
3667,,0
3668,"🔴 VRAIMENT POLITIQUE
Demain soir, @alancelin et l'équipe du Média vous donne rendez-vous pour le nouveau numéro de #VraimentPolitique :

""Après #MeToo et #BalanceTonPorc : où en sommes nous ?""

➡️ Rendez-vous demain après #LeJournal : https://t.co/eKfq7gb5iz https://t.co/QhIOHXpJsr",0
3669,"🔴 VRAIMENT POLITIQUE
Demain soir, @alancelin et l'équipe du Média vous donne rendez-vous pour le nouveau numéro de #VraimentPolitique :

""Après #MeToo et #BalanceTonPorc : où en sommes nous ?""

➡️ Rendez-vous demain après #LeJournal : https://t.co/eKfq7gb5iz https://t.co/QhIOHXpJsr",0
3670,"Parce qu'il n'y a pas que des porcs...Mais aussi des porcelets, des cochonnets, des sangliers et des marcassins...
A lire sur : https://t.co/fJIUPyCBJO #8mars #8mars2018  #journeedesdroitsdesfemmes  #JourneeDeLaFemme #BalanceTonPorc  #MaintenantOnAgit https://t.co/M4paQh7md4",0
3671,"Parce qu'il n'y a pas que des porcs...Mais aussi des porcelets, des cochonnets, des sangliers et des marcassins...
A lire sur : https://t.co/fJIUPyCBJO #8mars #8mars2018  #journeedesdroitsdesfemmes  #JourneeDeLaFemme #BalanceTonPorc  #MaintenantOnAgit https://t.co/M4paQh7md4",0
3672,"GRAND FORMAT. ""Beaucoup ont encore peur"" : après avoir ""balancé leur porc"", cinq femmes font le bilan du mouvement #balancetonporc 

https://t.co/SNtxNYyv3P https://t.co/XWMoLr89WW",0
3673,"GRAND FORMAT. ""Beaucoup ont encore peur"" : après avoir ""balancé leur porc"", cinq femmes font le bilan du mouvement #balancetonporc 

https://t.co/SNtxNYyv3P https://t.co/XWMoLr89WW",0
3674,,0
3675,,0
3676,,0
3677,,0
3678,,0
3679,,0
3680,,0
3681,,0
3682,,0
3683,,0
3684,,0
3685,,0
3686,,0
3687,,0
3688,,0
3689,,0
3690,,0
3691,,0
3692,,0
3693,,0
3694,,0
3695,,0
3696,,0
3697,"@lemondefr Pourquoi les #féministes auraient+le droit d'exiger1PV pour injure #sexiste,+que:
-Les #gay pour ""pédé!""
-Les obèses pour ""gros lard!""
-Les petits s'asseyant pour ""tu veux1coussin?""
?
Parce que eux n'atteindront jamais leur degrés de #paranoïa! 
#blague #Deneuve #BalanceTonPorc",0
3698,,0
3699,,0
3700,"#Agression #sexiste sur deux jeunes #femmes par des #délinquants d'un quartier de #Rennes . Les #auteurs laissés en #liberté par la #justice ! 
⚠ Ces #quartiers se transforment en #ghetto dirigé par un #Gang. ☡
https://t.co/81fbKZeqLs",0
3701,,0
3702,"#waterpolo #LEN #Europa #Cup #oosterhout 🇳🇱#j1 
Les Bleues s'inclinent 19-5 face aux Pays-Bas.
RDV demain, face à l'Espagne.
#AllezLesBleues https://t.co/wK240t9IS5",0
3703,,0
3704,,0
3705,Elles sont pas belles nos #crêpes bleues ? 😛 Bonne #chandeleur à tous ! https://t.co/6ftU9oFCd8,0
3706,,0
3707,,0
3708,,0
3709,jsuis pourtant pas fleurs bleues mais comment jkifferais trop être chez moi et me faire livrer des roses avec un mot là dont jmy attend pas du tt,0
3710,,0
3711,,0
3712,Lisez notre texte : #Etmaintenant - solidaires derrière #MoiAussi #TLMEP https://t.co/viR4npThTV,0
3713,,0
3714,,0
3715,,0
3716,,0
3717,,0
3718,,0
3719,,0
3720,,0
3721,"MARIE-CLAUDE LORTIE - #moiaussi je dis : #etmaintenant ? #lapresseplus

On appelle ça « rêver en couleurs »... https://t.co/732wfRcemE",0
3722,.@LionelPerez: « Il est essentiel que la Ville de Montréal prenne tous les moyens pour s’attaquer à cette question et pour prévenir les situations pouvant mener à des inconduites sexuelles» #MoiAussi #PolMtl #EtMaintenant https://t.co/GD27HeA7Gv,0
3723,,0
3724,,0
3725,Comment améliorer le traitement des plaintes d'agression sexuelle? Cette femme a la réponse. Mon entretien dans le dernier numéro de @Lactualite #MoiAussi https://t.co/l50tftFUhX,0
3726,«Nous demandons également que l’ensemble des élus suivent une formation obligatoire sur la question des inconduites sexuelles » @marijoparent #MoiAussi #PolMtl #EtMaintenant,0
3727,,0
3728,,0
3729,,0
3730,,0
3731,,0
3732,J'espère qu'une femme sera nommée à la Condition féminine. #ironie #féminisme,0
3733,,0
3734,,0
3735,,0
3736,,0
3737,,0
3738,,0
3739,,0
3740,,0
3741,,0
3742,,0
3743,,0
3744,,0
3745,,0
3746,,0
3747,L'échauffement des Bleues a commencé alors que l'@orangevelodrome commence à se remplir. L'olympienne @Vivi_Asseyi commencera le match sur le banc. #FRAITA https://t.co/pwtge3mnc1,0
3748,"""Je joue à l'OM depuis 2 ans mais c'est mon premier match au Vélodrome""
Découvrez l'attaquante olympienne @Vivi_Asseyi retenue dans le groupe de l'équipe de France féminine par Corinne Diacre. Allez les Bleues !
https://t.co/N4MtHS6Dqs
#FRAITA https://t.co/K4ac19JZ8R",0
3749,"@equipedefrance @orangevelodrome @C8TV Allez Mesdemoiselles OSEZ!!! NE BAISSEZ PAS LES BRAS,, JOUEZ votre football. Faites-vous plaisir et régalez-nous. Bon match à toutes nos bleues.",0
3750,Un mois avant la coupe du monde à domicile tout reste à faire ! Le match FRANCE - ITALIE en direct du Vélodrome​ de Marseille c'est ce soir à 20h50 ⚽ Allez les #bleues ! @equipedefrance #FRITA https://t.co/iDZn7GsarS,0
3751,"🙌 Bonne chance à nos Bleues pour leur match contre l’Italie 🇮🇹 ce soir à l’@orangevelodrome 🇫🇷 !

#FRAITA #AllezLesBLEUES https://t.co/2SZq31Sdjp",0
3752,,0
3753,,0
3754,,0
3755,,0
3756,,0
3757,,0
3758,"""Nous avons droit au respect. Nous avons le droit fondamental de ne pas être insultées, sifflées, agressées, violées. Nous avons le droit fondamental de vivre nos vies en sécurité."" #metoo #sexisme #balancetonporc #tribune https://t.co/NFNV4iymJW",0
3759,,0
3760,,0
3761,,0
3762,,0
3763,,0
3764,L'entrevue avec @AurelieLanctot @LaClermont @LavalleeSyl et Lise Bilodeau à propos de la lettre signée par 100 Françaises s’attaquant au mouvement #MoiAussi est en ligne #tlmep #EtMaintenant https://t.co/h1l1amknQ7,0
3765,,0
3766,,0
3767,,0
3768,"Afin que les politiques publiques, la culture des entreprises et des institutions, les contenus médiatiques – et oui, les relations amoureuses et sexuelles - évoluent dans le sens d’une véritable égalité entre les genres. #moiaussi #EtMaintenant  https://t.co/2ZOTE23VWx",0
3769,,0
3770,,0
3771,,0
3772,,0
3773,,0
3774,,0
3775,,0
3776,,0
3777,,0
3778,,0
3779,,0
3780,,0
3781,,0
3782,,0
3783,,0
3784,,0
3785,,0
3786,,0
3787,,0
3788,,0
3789,,0
3790,,0
3791,,0
3792,,0
3793,,0
3794,,0
3795,,0
3796,,0
3797,,0
3798,,0
3799,,0
3800,,0
3801,,0
3802,,0
3803,,0
3804,,0
3805,,0
3806,,0
3807,,0
3808,,0
3809,,0
3810,,0
3811,,0
3812,,0
3813,,0
3814,,0
3815,,0
3816,,0
3817,,0
3818,,0
3819,,0
3820,,0
3821,,0
3822,,0
3823,,0
3824,,0
3825,,0
3826,,0
3827,,0
3828,,0
3829,,0
3830,,0
3831,,0
3832,,0
3833,,0
3834,,0
3835,,0
3836,,0
3837,,0
3838,,0
3839,,0
3840,,0
3841,,0
3842,,0
3843,,0
3844,,0
3845,,0
3846,,0
3847,,0
3848,,0
3849,,0
3850,,0
3851,,0
3852,,0
3853,,0
3854,,0
3855,,0
3856,,0
3857,Et les suicides des soignants on en parle @BrunoLeMaire ? Vous assumez aussi ça ? Ou vous assumez juste l'argent qui rentre dans les caisses ? #BalanceTonEhpad #BalanceTonPorc #BalanceTonGouvernement #Soignant #Infirmiers #Ehpad #AideSoignants #Santé #Courage #Humanité,0
3858,,0
3859,,0
3860,,0
3861,,0
3862,,0
3863,,0
3864,,0
3865,,0
3866,,0
3867,,0
3868,,0
3869,,0
3870,,0
3871,,0
3872,,0
3873,,0
3874,,0
3875,,0
3876,,0
3877,,0
3878,,0
3879,,0
3880,,0
3881,,0
3882,,0
3883,,0
3884,,0
3885,,0
3886,,0
3887,,0
3888,,0
3889,,0
3890,,0
3891,,0
3892,,0
3893,,0
3894,,0
3895,,0
3896,,0
3897,,0
3898,,0
3899,,0
3900,,0
3901,,0
3902,,0
3903,,0
3904,,0
3905,,0
3906,,0
3907,#EtMaintenant Envisageons l'Avenir. Lire la déclaration et signer c'est ici ----&gt; https://t.co/d20gOumG2W #MeToo #MoiAussi,0
3908,@AurelieLanctot Demain matin à 10h avec @marijoparent - L'Opposition officielle de #Montréal présente une proposition pour lutter contre les inconduites sexuelles https://t.co/s4HYitBXyI #moiaussi #MeToo #EtMaintenant #polmtl @EnsembleMtl,0
3909,"Quel bel article positif, rassembleur et sans une once de menace et de haine - par #LeïlaSlimani #moiaussi https://t.co/14tk44gTl2",0
3910,,0
3911,,0
3912,Voir la rediff de #SLT. Voir Tariq Ramadan sans contradicteur. Idées pernicieuses qui infusent...,0
3913,,0
3914,"'Ça doit pas être facile de fabriquer une Peugeot mais le PDG, Lui, devait les vendre' @proustgaspard #SLT :)",0
3915,"""Quand vous avez en face de vous qqn qui se noie, la réaction c'est de plonger. Pas de lui demander ses papiers."" @nk_m #SLT",0
3916,,0
3917,,0
3918,,0
3919,,0
3920,,0
3921,,0
3922,,0
3923,,0
3924,,0
3925,,0
3926,,0
3927,,0
3928,,0
3929,,0
3930,,0
3931,,0
3932,CETTE FEMME ME FAIT PEUR !!!!!! https://t.co/Fg2ccuKlwN,0
3933,,0
3934,,0
3935,"Édouard Ferrand vient de partir...
Infatigable défenseur du monde paysan, c'était un grand patriote ambassadeur du bon goût francais et de nos traditions.
Nous continuons le combat cher Ami.🇫🇷
Pensées émues à sa femme et ses enfants https://t.co/WCJGxpASTk",0
3936,"À Calais, des bandes d'hommes (aucune femme) dressées en armées afghane et érythréenne, s'affrontent à coups de barre de fer mortifères...

-Merci à Sarko pour les Accords du Touquet et à Macron pour les maintenir

-Où sont les diplômés ?
-Où sont les ""chances"" pour la France ??",0
3937,Je suis qu’une jeune femme qui chercher à être aimé ❤️,0
3938,,0
3939,,0
3940,"Pour la première fois, Angela Merkel reconnait l'existence de No-Go Zones en Allemagne &gt;&gt; https://t.co/B5FWypAX97 https://t.co/CplXt119FI",0
3941,"Carles Puigdemont arrêté en Allemagne.
C'est bien triste que l'Allemagne se prête à ce jeu antidémocratique et qui dépasse le bon droit ! 
En France on s'imagine pas mettre des indépendantistes en taule ...
Tout cela rappelle des mauvais souvenirs de 1939 
Mauvais Angela Merkel ! https://t.co/Rm3cOSJqWD",0
3942,,0
3943,"« La stratégie d'Emmanuel Macron semble reposer sur la Chancelière plus que sur sa coalition : elle part de l'idée qu'Angela Merkel voudra laisser une empreinte européenne dans l'histoire et accepter de porter des réformes. » #francoallemand
https://t.co/IodJdM4Gci",0
3944,Angela Merkel ou les infortunes de la vertu https://t.co/cXgsm1OWgQ,0
3945,,0
3946,,0
3947,,0
3948,,0
3949,,0
3950,,0
3951,,0
3952,,0
3953,"Quel a été l’impact du mouvement #BalanceTonPorc, lancé il y a précisément cinq mois en France ? @mediapart a recensé les 31 affaires de violences sexuelles révélées ainsi que leurs conséquences judiciaires et professionnelles pour les hommes mis en cause. https://t.co/YlpASA0uWi",0
3954,"Quel a été l’impact du mouvement #BalanceTonPorc, lancé il y a précisément cinq mois en France ? @mediapart a recensé les 31 affaires de violences sexuelles révélées ainsi que leurs conséquences judiciaires et professionnelles pour les hommes mis en cause. https://t.co/YlpASA0uWi",0
3955,,0
3956,,0
3957,,0
3958,,0
3959,,0
3960,,0
3961,"#PayeTonSport : Une nouvelle bonne initiative. Le #Tumblr qui dénonce le #sexisme et le harcèlement dans le #sport.
https://t.co/FIC24bvnaN https://t.co/VRDrPnXnCH",0
3962,,0
3963,,0
3964,,0
3965,,0
3966,,0
3967,,0
3968,,0
3969,,0
3970,,0
3971,,0
3972,,0
3973,,0
3974,,0
3975,"Au Sénat,  n'importe qui désormais y est élu !  Ou va la France ?  Ce couillon de Temal. ..#balancetonporc https://t.co/ezyniPeXFG",0
3976,,0
3977,"SOUTENEZ #DerrièreLeMasque en vous ABONNANT à ma Chaine @YouTube : 
https://t.co/PB5J6Mqfl1, 
LIKEZ, PARTAGEZ et COMMENTEZ le Film !!
#stopviolenceagainstwomen #ViolencesFaitesAuxFemmes #ViolenceAgainstWomen #balancetonporc #MeToo @Nice_Matin @VilledeNice @LeCNC @canalplus https://t.co/uwbDtPkZEu",0
3978,,0
3979,"#Balancetonporc : autopsie d'un hashtag
 https://t.co/wqfxVWYz59",0
3980,,0
3981,"Après l'affaire #Weinstein et les #Revelations #balancetonporc @libe publie ce WeekEnd un dossier très complet sur le malaise dans le cinéma (notamment), et ""l'impact"" du #harcelement et #ViolencesFaitesAuxFemmes dans la création #balancetonfilm artistique https://t.co/PpZTnJ3ZGZ",0
3982,,0
3983,,0
3984,,0
3985,,0
3986,,0
3987,,0
3988,"Retrouvez l'#interview de #MoniaAoudi chef sommelière au Restaurant #LePrinceNoir à #Bordeaux une femme du vin au fil de l'assiette...
📸 https://t.co/mTAVbT35li 📸
#FemmesduVin #womendowine #winelover https://t.co/KwXh41wUbb",0
3989,,0
3990,,0
3991,"Quand une femme te dit que tu vas voir, même si tu es aveugle, tu vas voir 🤷🏾‍♂️  #ProverbeAfricain",0
3992,,0
3993,,0
3994,,0
3995,,0
3996,,0
3997,,0
3998,,0
3999,,0
4000,,0
4001,,0
4002,,0
4003,,0
4004,,0
4005,,0
4006,,0
4007,,0
4008,,0
4009,"C'était il y a 5 ans. 👇
Ce soir, Christiane Taubira est dans #Quotidien !
⏰ 19H20
📺 @TMCtv
👤 @ChTaubira https://t.co/B0qInBowOJ",0
4010,,0
4011,,0
4012,,0
4013,,0
4014,,0
4015,,0
4016,,0
4017,,0
4018,À l’@ULBruxelles pour la remise des DHC entre autres à Ken Loach et Christiane Taubira #fan https://t.co/rGxcRy488x,0
4019,"après @NicolasSarkozy , @alainjuppe , @FrancoisFillon, @auroreberge, plus crédible que jamais, vient nous vendre  @EmmanuelMacron 

l’opportunisme politique sur le plateau de  #SLT https://t.co/uhCJp5ayRN",0
4020,"Une femme a le droit de s'habiller comme elle le souhaite, certes, mais pas oú elle le souhaite. @auroreberge a une fonction qui répond à des codes et des règles. Il en est de même pour ses homologues masculins. #respect #slt",0
4021,"Aurore Bergé est la fille d'Alain Dorval, la voix française de Sylvester Stallone. J'ai appris un truc. #SLT",0
4022,,0
4023,,0
4024,,0
4025,,0
4026,,0
4027,,0
4028,,0
4029,,0
4030,,0
4031,,0
4032,,0
4033,,0
4034,,0
4035,,0
4036,"Les droits des femmes sont des droits humains. À tous celles et ceux qui ont participé aux marches des femmes partout dans le monde, merci de faire entendre nos voix. #EtMaintenant #moiaussi https://t.co/5a1nljISA2",0
4037,,0
4038,,0
4039,,0
4040,,0
4041,,0
4042,,0
4043,,0
4044,,0
4045,,0
4046,"« Si tu attends une femme parfaite, sois un homme parfait. Mais (comme) tu ne pourras jamais (être parfait) (…) Corrige la, elle te corrigera. Conseillez-vous, recommandez-vous le bien, la piété, la droiture »",0
4047,Nous sommes très fiers de lancer l'appel à candidatures pour #LesMargaret afin de récompenser une femme entrepreneure et une femme intrapreneure engagées dans le digital. Rdv le 17/04. #JFD18 #ForABetterWorld par @thebureau https://t.co/KFIJtuUOJi,0
4048,,0
4049,,0
4050,Quand tu vas à un atelier féministe et que tu passes par là. #ironie https://t.co/gq267dS4cE,0
4051,,0
4052,,0
4053,,0
4054,,0
4055,,0
4056,,0
4057,,0
4058,Justin Trudeau dit tout son appui à #moiaussi en l'absence de Kent Hehr https://t.co/4lv69WwRMU https://t.co/CfTYrkGBPa,0
4059,"«Moi itou, je veux mon moment #MoiAussi», un texte de Rosella Melanson à lire dans Astheure. https://t.co/7Gxi3xt4C1 https://t.co/eAN7SS91fm",0
4060,,0
4061,"Ce soir, #Kesha incarne plus que jamais la puissance de la dénonciation du harcèlement sexuel et des agressions. Son courage est remarquable. I hope you're somewhere praying... #MoiAussi #Grammys",0
4062,,0
4063,,0
4064,"Quand tes collègues découvrent le Tumblr @PayeTaShnek : ""Le crumble Paye ta Shnek ... Mais c'est quoi une shnek ?"" #PayeTaShnek",0
4065,,0
4066,,0
4067,,0
4068,,0
4069,,0
4070,,0
4071,,0
4072,,0
4073,,0
4074,,0
4075,,0
4076,,0
4077,,0
4078,,0
4079,,0
4080,,0
4081,,0
4082,,0
4083,,0
4084,,0
4085,,0
4086,,0
4087,,0
4088,,0
4089,,0
4090,,0
4091,,0
4092,,0
4093,,0
4094,,0
4095,,0
4096,,0
4097,,0
4098,,0
4099,,0
4100,,0
4101,"Félicitations à #AndreaLattanzi révélation de @IlFiglioManuel de #DarioAlbertini, #Antigonedor #Cinemed2017 #Montpellier Le jeune comédien est sacré meilleur acteur à @PremiersPlans par #CatherineDeneuve 👏👏👏 https://t.co/KPNML1MnPO",0
4102,,0
4103,Double grand prix du jury pour Winter Brothers (Islande) et Tesnota Une Vie à l’Etroit (Russie) remis par la présidente Catherine Deneuve. #PremiersPlans #Angers https://t.co/8zmShNEzTt,0
4104,,0
4105,,0
4106,,0
4107,,0
4108,,0
4109,,0
4110,,0
4111,"Aurélie Lanctôt, Léa Clermont-Dion merci pour défendre cette cause avec intelligence et éloquence. Votre travail est essentiel. #MoiAussi #tlmep",0
4112,,0
4113,,0
4114,,0
4115,"Mettre sur pied une sorte de Samtyckslagen ici?
""loi de consentement"" qui vise, plus simplement, à réviser la législation  sur le viol afin que les témoignages de victimes supposées soient mieux pris en considération par les policiers et devant les tribunaux. #tlmep #moiaussi",0
4116,,0
4117,,0
4118,,0
4119,Bienvenue au Mouvement '' #EtMaintenant: les Québécoises solidaires avec les victimes de violence sexuelle.'' #tlmep #Moiaussi #Metoo https://t.co/i6QCU1q69M via @LeDevoir,0
4120,,0
4121,,0
4122,,0
4123,"Un beau festival qui fait la part belle à la création, présidé par une grande Dame ! 🎬📽️@Angers #PremiersPlans #CatherineDeneuve #Découverte #CultureAngers #Europe https://t.co/nOHDx8iosu",0
4124,,0
4125,,0
4126,".@Bruce_Toussaint revient sur les récents propos de #CatherineDeneuve 
#LeTube https://t.co/33Far9xeXP",0
4127,,0
4128,,0
4129,,0
4130,,0
4131,,0
4132,,0
4133,,0
4134,,0
4135,,0
4136,,0
4137,,0
4138,,0
4139,,0
4140,,0
4141,"#ADP2018 
@KarineLMOff 
 #BalanceTonPorc chez les paysans 
c'est du Lard seulement 
trominion point com champion du monde du cri de cochon et de la vanne paysanne https://t.co/A0aNGvp0sl",0
4142,,0
4143,,0
4144,,0
4145,,0
4146,,0
4147,,0
4148,,0
4149,,0
4150,,0
4151,,0
4152,#franor c'est  vraiment le match du jour apres fourcade boe le hand  allez les bleues,0
4153,,0
4154,,0
4155,,0
4156,,0
4157,,0
4158,,0
4159,,0
4160,,0
4161,#MoiAussi: le doc Mailloux propose maintenant «balance ton porc et ta truie de mère» https://t.co/Vw0EueipbY https://t.co/YEuhRaMg9i,0
4162,,0
4163,"#moiaussi je t'ecoeurer d'entendre parle de #trump  
https://t.co/saciTQWPCu",0
4164,,0
4165,À @sitesisyphe et cet article #Moiaussi #DroitDImportuner https://t.co/qoa9Bc3Azk,0
4166,,0
4167,,0
4168,,0
4169,,0
4170,,0
4171,,0
4172,,0
4173,,0
4174,,0
4175,,0
4176,,0
4177,,0
4178,,0
4179,,0
4180,,0
4181,,0
4182,,0
4183,,0
4184,,0
4185,,0
4186,,0
4187,"racisme anti-blancs : Un policier et sa femme roués de coups 
Mais que fait SOS racisme? #ironie
http://t.co/tWh1pz6lHT via @Le_Figaro",0
4188,,0
4189,,0
4190,,0
4191,,0
4192,,0
4193,,0
4194,,0
4195,,0
4196,,0
4197,,0
4198,,0
4199,,0
4200,,0
4201,,0
4202,,0
4203,,0
4204,,0
4205,,0
4206,"Vous êtes solidaire avec le mouvement #MoiAussi ? Faites-le savoir en endossant cette lettre !
https://t.co/ZpoCM86Ftx",0
4207,,0
4208,,0
4209,,0
4210,,0
4211,,0
4212,,0
4213,,0
4214,,0
4215,,0
4216,,0
4217,,0
4218,,0
4219,,0
4220,,0
4221,"En tant que signataire, n'oublions pas que le mouvement féministe n'a pas de frontière. On signe aussi en Acadie du Nouveau-Brunswick et ailleurs! Bravo pour l'initiative! #EtMaintenant #acadie #moiaussi #francophones",0
4222,,0
4223,,0
4224,,0
4225,"Quand le lait est sur le feu. Deux communications. L’une, ratée (@groupe_lactalis) et l’autre, corrigée adroitement (Catherine Deneuve). Très bon parallèle, moins saugrenu qu’il n’y paraît, fait par Sonia Chabour dans @EclaireursCom : https://t.co/4Pta4v4TxJ",0
4226,,0
4227,,0
4228,"cette semaine on a parlé du discours de Oprah de metoo et aussi de Catherine Deneuve mdr, vraiment la meilleure https://t.co/dbGAnKXmDL",0
4229,La jolie leçon de com’ de Catherine Deneuve au patron de Lactalis https://t.co/e7QgWcH2b1 v/ @EclaireursCom #Lactalis #communication https://t.co/IyTni9sPae,0
4230,,0
4231,,0
4232,,0
4233,,0
4234,,0
4235,,0
4236,,0
4237,,0
4238,,0
4239,,0
4240,Excellent match des bleues !! Félicitation à la commentatrice !! #TF1  #TousAvecLesBleues,0
4241,,0
4242,,0
4243,Allez les bleues !!!! Quel match . #FranceNorvege Europe1 https://t.co/qOwP2y8sdF,0
4244,,0
4245,,0
4246,,0
4247,,0
4248,,0
4249,,0
4250,,0
4251,,0
4252,#BalanceTonPorc : Sandra Muller poursuivie pour diffamation - https://t.co/hjs2g9ZZNv via @libe,0
4253,,0
4254,,0
4255,,0
4256,,0
4257,,0
4258,,0
4259,,0
4260,https://t.co/VPNo0YR1pA. Ravie de participer au collectif #EnsembleContreLeSexisme au nom de @InterElles et travailler avec @BrigitteGresy @LBeldowski @emmalarroque ... Avec le soutien de @MarleneSchiappa @laurossignol,0
4261,https://t.co/VPNo0YR1pA. Ravie de participer au collectif #EnsembleContreLeSexisme au nom de @InterElles et travailler avec @BrigitteGresy @LBeldowski @emmalarroque ... Avec le soutien de @MarleneSchiappa @laurossignol,0
4262,,0
