"full_text","id"
"Viol, harcèlement, sexisme : « La chasse à l’homme » est ouverte, vraiment ?! #balancetonporc #metoo 
 Quand la parole des victimes se libère, c'est toute la société qui se met à trembler...
https://t.co/PSrjYaiZTo
@Causeur @ELevyCauseur","937783751215632385"
"@LEXPRESS Je n’ai qu’une chose à dire #balancetonporc c’est pathétique","937789912497180678"
"Les enseignements de la #Confbadbuzz : 
- Le règne du faux et des Fake news
- Les crises démarrent en ligne
- Affaires et politique ne font pas bon ménage
- Manque de sensibilité sociétale des entreprises
- Le sexisme, source extrême de crise
- 17% des crises partent en interne","955729215453913088"
"""Propos d'une vulgarité extrême, système de défense absurde"" : Alain Juppé répond aux ""propos"" de Laurent Wauquiez. https://t.co/WXjTXYbzkz","968161122682589184"
"Ça rappelle Moscou qui ne voulait pas montrer d’images de la guerre en Tchéchénie ou la propagande de l’ORTF à l’époque de la guerre d’Algérie #jeudePoutine #consternant https://t.co/MmnIsjH6Cp","967403174675079168"
"23% de #badbuzz de 2017 ont éclaté pour les motifs de defense contre le sexisme! https://t.co/iD3xFQrAQq","955723394300956672"
"Ségolène Royal a voté pour une candidate LREM aux législatives, pas pour Delphine Batho (et personne n'est surpris) https://t.co/9zNG6PocRc https://t.co/MOZAAyK7EC","874546011485736960"
"#DARMANIN accusé de viol:
« j’avais 25 ans, je n’étais rien, un jeune homme »
On utilise cet argument pour minimiser/banaliser des faits ❗️
Pourquoi y avoir recours si les faits n’existent pas ❓Une GAFFE ❓
#metoo #balancetonporc #LR #SLT #LREM #BourdinDirect https://t.co/T3AdAiaDTE","957551863590735872"
"Internat de l'hôpital Purpan (@CHUdeToulouse) : un exemple illustré de sexisme libère la parole ! https://t.co/hZ3twWdMjR @alebura @RESEAUCHU @ladepechedumidi @raymondlemoign1 https://t.co/5lqrRcTAjJ","955729431426945025"
"«Le sexisme dans le digital n’est pas nouveau. Ce qui est nouveau c’est qu’aujourd’hui nous osons en parler, confie @delphine"". Merci @hanounlisa pour cet article du @Madamefigaro #JFD18 #ForABetterWorld https://t.co/PhXBNgT8db","955729559688753152"
"Ségolène Royal a voté pour une candidate LREM aux législatives, pas pour Delphine Batho (et personne n'est surpris) https://t.co/9zNG6PocRc https://t.co/DkHM1E4eoU","874628895064170496"
"#BalanceTonHosto c'est comme #BalanceTonPorc, la honte change de camp. Les soignants ne sont plus coupables mais victimes des institutions . Auj, nous brisons l'omerta !","959060275738697729"
"""#BalanceTonPorc, mais surtout balance ton pied dans les couilles au moment où il faut le faire !""

L'interview intégrale de Mathieu Kassovitz et Souleymane M'Baye :
➡ https://t.co/ggG2YQuEuN
#Quotidien https://t.co/kqtjyTzhOi","956132982787485696"
"Ségolène Royal veut mettre ses compétences ""au service du combat climatique et du gouvernement"" https://t.co/m9QAbZ5JDe","874519915327344641"
"Olivier Falorni (DVG), qui avait défait Ségolène Royal en 2012 dans la 1e circo de Charente-Maritime, est réélu. https://t.co/rv5eyWwgqO https://t.co/AJMXITJz7J","876513642002436096"
"Ségolène Royal se dit prête à quitter le PS https://t.co/mJ6LqurLRO https://t.co/6zo0rIuDil","874550242557009920"
"Ségolène Royal révèle avoir voté pour un candidat En Marche au premier tour des législatives https://t.co/xig6LDC4Bn","874517292834488320"
"Après Ségolène Royal, inspiratrice de Barack Obama, JL Mélenchon forme Corbyn.
C'est fou ces Français qui font gagner des élections ailleurs https://t.co/1LN0BMi3Lj","875058411351810051"
"Votre venue @theresa_may incarne le lien qui unit nos deux pays, la mémoire et la projection vers l'avenir. https://t.co/viBogszlaF","874691618254839809"
"#manifestation contre la venue de #Trump
#Lutte contre la dégradation des conditions de vie et de travail, contre le démantèlement des prestations sociales, contre le sexisme et #racisme odieux, contre le mépris envers la planète et qui agit pour l’accueil des réfugiée-e-s
RT SVP https://t.co/UpOvBFUlvp","955035670552039425"
"Entre Le Graet et Theresa May, on dirait que le président est venu avec ses parents. #FRAANG","874734317502595073"
"Quand Emmanuel Macron parle foot en compagnie de Theresa May. https://t.co/X2lYsIJVAM","874697302602067971"
"Sandra Muller, créatrice de #balancetonporc poursuivie en diffamation https://t.co/OaUMsCH3f2","954318323780653056"
"#macronusa
#Trump 
#Macron

Theresa May, la grande perdante du nouveau duo #MacronTrump https://t.co/2fI3teQ0m6","988771027521036288"
"Le hashtag #balancetonporc inspirerait-il les créateurs ? À l'occasion de son défilé automne-hiver, le créateur belge Van Beirendonck a présenté une collection pleine de références au cochon, lors de la #parisfashionweek Homme, ce 17 janvier. @donck5ive https://t.co/Gybj8J2zRm","954315601366970368"
"Hommage aux blessés et victimes du 13 novembre, sur le parvis du Stade de France, avec @Theresa_May et mon homologue britannique.
#FRAANG https://t.co/r06ZxA6uBH","874728158360203264"
"Depuis le 16 janvier, l'Assemblée nationale a siégé 145 heures en 39 séances.

Les travaux en séance publique reprennent mardi 6 mars à 15H.
#DirectAn https://t.co/UQTZNtFMLa","967067145480830979"
"“Génération Windrush” : qui sont ces citoyens anglais d'origine antillaise dans le viseur de Theresa May ? https://t.co/anIefPAySi https://t.co/HKogewDNDb","991181168178495488"
"Aux côtés de @gerardcollomb pour #LeGrandRDV avec @GillesLeGendre @jjbridey94260 et @fionalazaar.
Une majorité mobilisée pour un projet équilibré sur l'asile et l'immigration. https://t.co/0ZiMaPByWi","967686907600785408"
"Theresa May bientôt au Parlement européen, c'est bien, mais ce serait encore mieux si elle venait dans l'hémicycle dit @GuyVerhofstadt https://t.co/Z2upX5IgA4","907530032704344064"
"Quelle petite salope ce Tolisso ma parole...Le mec se fait soulever par sa femme et il fait le chaud ! 😭 #ASSELyon","828360900113465344"
"La réforme de la procédure pénale est indispensable. Et elle est complémentaire de la mise en oeuvre de la #PoliceSécuritéQuotidien. Nous travaillons en pleine confiance avec @NBelloubet.
#LeGrandRDV https://t.co/gNCZg6kBke","967696636175638528"
"Démission de la secrétaire d'État britannique au Développement international, Priti Patel, nouvelle déconvenue pour Theresa May #AFP https://t.co/8irMq1fV2V","928512488139669505"
"Sur la sellette, Theresa May voit ses deux ennemis jurés se liguer contre elle https://t.co/PFY8Ajfpts","930194723251376134"
"Attentat à Londres: ""La menace terroriste reste grave"", met en garde Theresa May https://t.co/dRuP1rv0eF","908689870528421888"
"Aude Rossigneux évincée de @LeMediaTV. Extrait de sa lettre. ""Une brutalité qui n’est pas exactement conforme à l’idée que chacun se fait d’un management de gauche. Une brutalité qui serait peut-être 1 sujet pour LeMédia si elle était le fait d’un Bolloré"" https://t.co/nA4NdPY3u5","967468286312112128"
"Quarante députés tories prêts à défier l’autorité de Theresa May https://t.co/vZcPwrzwbK","929666414662778881"
"Tous les mercredis, une démission dans le gouvernement de Theresa May https://t.co/odYgd9yTw0","928349061924708352"
"Harcèlement sexuel: Theresa May réunit les chefs de partis et souhaite une ""nouvelle culture du respect"" https://t.co/cdlLnKdnfp #AFP","927518335532699648"
"Le Canada et le R.-U. ont une relation étroite – j’ai hâte d’accueillir la PM @theresa_may la semaine prochaine : https://t.co/S0MBaohJEI","907990242099163136"
"🇬🇧 Attentat de Londres: le niveau d'alerte relevé, annonce la Première ministre britannique Theresa May https://t.co/Bjcac2CorP","908776315695894531"
"C'est le patriarcat qui a permis de rendre certains pays riches et puissants. Pouvez-vous prouvez le contraire ? #SimpleVérité  #balancetonporc #Libertédexpression @Le_Patriarcat @Lil_RoXaNe","937041788497473538"
"La chancelière allemande #AngelaMerkel a reçu vendredi soir le Premier ministre indien #NarendraModi, de passage à Berlin, sans qu'aucun détail ne filtre sur la réunion https://t.co/HpU7lLht95","987632039242469376"
"A Berlin, Angela Merkel prépare Emmanuel Macron aux compromis https://t.co/ga7usCuBlW","987788011667705857"
"#JournéeMondialeduCompliment De jour comme de nuit, par tous les temps, ils sont mobilisés pour veiller sur notre #sécurité. 👏💪 Bravo et merci aux policiers, gendarmes et sapeurs-pompiers pour leur engagement ! https://t.co/UYEDj5ALob","969255264976343040"
"Google Arts et Culture @googlearts : connecter les gens à la culture, leur donner accès à plus de 6 millions d'oeuvres en expérience augmentée et préserver un patrimoine exceptionnel. 👏👏👏 https://t.co/QgFCkUVCWq","969257728291024897"
"Un sacrilège pour les uns, une bénédiction pour les autres : quand la minijupe débarque à Paris ⏯ https://t.co/eqXiG9C5Um https://t.co/fNIJeVbIOo","969131880367906816"
"35 000 contributions sur l'égalité femmes - hommes 
""Il n'y aura pas de transformation s'il n'y a pas un diagnostic partagé, pas de transformation si
elle n'irrigue pas toute la société."" @CCastaner #egalite https://t.co/xj1n4vFQtg","969287617647964160"
"[#SNCF] Notre méthode :
➡️ 2 mois de concertation et 3 mois de débat parlementaire.
➡️ La concertation avec les syndicats démarre dès demain.
➡️ Dès que la concertation aura permis d’avancer sur un sujet, on le mettra dans la loi à la place de l’ordonnance. https://t.co/x2qDqcQ9cP","968810619477680128"
"Merci à @20minutesOnline pour ce portrait très fidèle à ma réalité de maraîchère bio et députée. Je m’engage ainsi que mes collègues  dans l’élaboration de la loi #EGAlim notre travail collectif portera ses fruits #LaREM @moreaujb23 @3807Limon @LMaillart https://t.co/QN1Y4DtFT7","968925076837019648"
"Un rapport lucide et utile sur la laïcité de @GillesClavreul. La laïcité est un bien précieux et fragile. Nous devons en garantir l'application. ⬇
https://t.co/lcQXRZm0qk","967170258573328385"
"""Les réseaux sociaux sont parfois un déversoir de haine. Cela pose la question de leur responsabilité. Sont-ils encore juste des canaux de diffusion ou ont-ils une responsabilité sur les contenus publiés ?"" @radioclassique #classiquematin","968750431932477440"
"La nouvelle loi asile et immigration prévoit + de droits pour les plus vulnérables :
✅ Pour les femmes victimes de mariage forcé 
✅ Pour les victimes de violences familiales
✅ Pour les mineurs reconnus réfugiés #Humanité_Efficacité https://t.co/kLiq7X89iw","968910542189588480"
"""J’ai senti une partie de moi disparaître. Une partie de moi que je n'ai jamais retrouvée.""
Le témoignage glaçant de l'actrice de la série Westworld, Evan Rachel Wood, victime de viols. https://t.co/dNQQiRmAOD","969190658538917888"
"Boomerang. La popularité de Laurent Wauquiez décroche et rejoint celle de Marine Le Pen - SONDAGE EXCLUSIF https://t.co/uGbkuEJpKD","969119198344630272"
"Manque d'espace, cages insalubres… L214 révèle des images chocs d'une ferme à fourrure https://t.co/1n2apww30U","966649931678339073"
"Je suis ici pour parler, écouter tous les points de vue et expliquer. Découvrez les 13 autres minutes de l’échange : https://t.co/znmR7mkTBZ #SIA2018 https://t.co/K7AykhoSjR","967366857572388865"
"L’éducation aux médias et à l’information est un enjeu fondamental. En luttant contre les fake news, les théories du complot, on prévient la radicalisation. @BFMTV @19HRuthElkrief @ruthelkrief https://t.co/zq2Qf4a8U9","967120305125777410"
"« La lecture est l'école de la citoyenneté. En lisant, vous réfléchissez, vous formez votre jugement : vous devenez citoyen. » Erik Orsenna #VendrediLecture https://t.co/09tZZCU5hU","967061446193565699"
"""Je suis étonnée de la démarche des élus franciliens qui vont dormir avec des sans-abris. Le rôle des élus est de trouver des solutions pour que plus personne ne dorme dehors. Dénoncer cette situation c'est bien, y remédier c'est mieux."" @franceinfo #lesinformes","968925525392666627"
"🐄📣Inauguration du @Salondelagri avec notre Président de la République @EmmanuelMacron. Touché et fier d'être à ses côtés pour une journée d'échanges avec tous les acteurs du monde agricole! #Enmarche #agriculture #SIA2018 https://t.co/GOFkHGh46f","967355063671971842"
"« Nous allons investir 5 milliards dans l’agriculture sur le quinquennat » #sia2018 @LCI","967877901243879425"
"Discussion franche et constructive avec les professionnels @Interbev_fr. La filière doit mieux s’organiser et monter en gamme comme prévu par le plan de filière. #EGAlim #SIA2018 @EleveursBovins https://t.co/AlbixQ75YI","967349741364371457"
"« Nous avons un calendrier intense en 2018 car c’est en début de quinquennat qu’il faut faire passer les réformes importantes » #legrandsoirweekend @LCI https://t.co/Nlw6I89e6C","967880252872683520"
"A trop #balancer je crains que notre société ne devienne qu'un vaste foutoir où chacun est suspect aux yeux du voisin. Libérer la parole, ok, mais en faire un outil médiatique et sur les réseaux produit bien des excès #balancetonporc #balancetonhosto etc ...","959081883870138373"
"Travail a domicile: Milla (Les Anges 9) enceinte, Barbara (SS11) clashe Tanya, Nabilla en larmes… Le meltyZap #4 https://t.co/z8v5raM3OU","908513251335573505"
"« Je suis toujours étonnée que la longueur de la robe d’une femme devient le sujet  du débat » #legrandsoirweekend @LCI https://t.co/mtkCx9ytQ4","967874850332315648"
"Theresa May garde secret un rapport sur l'arrêt du #Brexit, si le désastre faisait changer d'avis les Britanniques  https://t.co/t5oYUZkICC","917017861805264896"
"Le discours cauchemardesque de Theresa May au congrès de son parti https://t.co/OsLllDx8Gg","915970331826905088"
"Au Royaume-Uni, Theresa May n’écarte pas le limogeage du trublion Boris Johnson https://t.co/uIuayVtAyl","917022198426230784"
"« Ce qui est surprenant c’est que l’appel à la grève intervient avant la présentation de la réforme de la sncf. La méthode est étonnante » #legrandsoirweekend @LCI","967879210558803974"
"""On a aujourd'hui plus de place d'hébergement d'urgence qu'il y a un an. On a besoin de construire plus, c'est l'objet de la loi logement que nous allons débattre."" @franceinfo #lesinformes https://t.co/ZBOSSBN1OY","968927852178628608"
"""Boris [Johnson] m'a demandé de vous le transmettre"" : Theresa May reçoit un formulaire de licenciement en plein discours #AFP https://t.co/VUAgcN7kBA","915559886741684225"
"#Wauquiez : ""Ce bavardage populiste m'a choqué. Un amalgame entre des mots grossiers, des idées simplistes et des attaques personnelles, une faute de comportement et d'attitude"", @jpraffarin dans #RTLMatin https://t.co/hcjJ4IFTSO","968755045713014785"
"Affaire Selmayr : Angela Merkel prépare l'épilogue https://t.co/MoxWhjGbIR https://t.co/3MZO6GtDlR","989854134902902785"
"Recours aux ordonnances : ""lors de la réforme du code du travail, le débat a eu lieu. Le parlement débat pour donner habilitation et pour ratifier. Il n'est pas dépossédé."" @radioclassique #ClassiqueMatin","968752290847969280"
"Clin d'oeil @Xavier75 en exergue à mon @Coll_Quesaisje sur la #cybersécurité qui sort le 16/5 @editions_PUF cité à côté de @BarackObama et Angela #Merkel sur le risque numérique @SocietyOfficiel #cyber #hack https://t.co/wZt4x0wuU9","992032474690662400"
"Aux côtés de la chancelière Angela Merkel pour l’inauguration du Salon de l’aéronautique de Berlin 🇫🇷🇩🇪 #ILA2018 https://t.co/C3VOSf0OqL","989117440402558977"
"Bel accueil pour @jesuistop  Et les Perles du Sexisme aujourd’hui à la 
Journée des DSC Chimie
@CFECGC @editionsfortuna @Chgt_de_decor https://t.co/7W1G9FeOBW","956557948196741120"
"Quinte de toux et slogan qui se décolle : le discours cauchemardesque de Theresa May — via @lemondefr https://t.co/jobWLSjTnp","915702423800487936"
"Pour @CatLadousse @InterElles @lenovo ""Prise de conscience des Codir du besoin d'avoir des femmes dans ces instances"" Le sexisme est un obstacle"" #EnsembleContreLeSexisme #25janvier https://t.co/Zfyu2mH2h3","956544564344578048"
"#LREM #Macron Sous évaluations de son patrimoine, accusation de viol, emplois fictifs, prises illégales d'intérêt etc Tels sont les themes qui accompagnent ce gouvernement ""irreprochable""voulant faire de la politique autrement.C'est clair tout a changé depuis l'élection de Macron https://t.co/TIWunUvlHY","957953545797500928"
"#affaireapollonia Un millier de familles attendent depuis 10 ans la poursuite de l’instruction sur le viol de la loi Scrivener et celle du recel d’escroquerie des #banques. Les banquiers coupables ont avoué aux enquéteurs et les faits le prouvent #justice","957511435873112064"
"Moi : j'ai plein de travail faut vite que je m'y mette et que je ne me laisse pas distraire

Twitter : Kylie Jenner est enceinte !!!!

Moi : https://t.co/84VgID1KxL","911338833270198272"
"#travail : Le refus d'embaucher une femme enceinte ou la rupture de sa période d'essai peuvent-ils être ... (https://t.co/m49wbU0MgO)","912211434368577537"
"Que fait le député @robinreda quand il fait l'objet d'un rappel justifié au règlement par une présidente de commission @YaelBRAUNPIVET ?
Il lâche une grosse invective sexiste. 
En 2018, le sexisme toujours bien présent en politique. #DirectAN
https://t.co/RkszDwROjM","956268075942375424"
"Ramzan Kadyrov menace d'envoyer Merkel et Trump en prison s'ils se rendent en Tchétchénie

#Donald_Trump #Angela_Merkel #Ramzan_Kadyrov #République_tchétchène  

https://t.co/G6AhfXSVfV https://t.co/pwQPyooN7j","989398441594904576"
"Le groupe de la mission @InvestQuebec-@chambremontreal participe à la cérémonie d’ouverture de Hannover Messe 2018 en présence de la chancelière Angela Merkel et du président Enrique Peña Nieto. Un excellent début! #QCHM18 #HM18 #missionAcclr https://t.co/FYJJCnclCp","988108046428659714"
"@Suzuka_Gasai @RTgagha @Odieuxconnard Il s'agit précisément de mettre en évidence les problèmes de racisme et de sexisme pour changer les choses au lieu de les accepter.","955052962157678593"
"La Foire de Hanovre, le plus grand salon industriel mondial, s'est ouverte dimanche, et a été l'occasion pour la chancelière allemande #AngelaMerkel de souligner l'importance du libre-échange https://t.co/f0FjFPMtOU","988228588448051200"
"""Pour la 1ère fois, les 2 plus grands partis nationaux allemands sont dirigés par une femme, avec Angela Merkel chez les conservateurs. Les femmes occupent aussi des postes-clés à la tête de la gauche radicale, des écologistes et de l'extrême droite."" #Allemagne #JamaisSansElles","988060695265710080"
"Le #balancetonporc du jour... tardif car je réalise seulement qu'il relève de l'agression. Coordinatrice d'un gros évènement nocturne 1/2","921281646946594816"
"Gérald Darmanin visé par une enquête préliminaire pour viol &gt;&gt; https://t.co/9ggeo1yTCP https://t.co/ekOuJIWdqJ","957257154414698496"
"Foire d'Hanovre 2018 !  

La chancelière Angela #Merkel a ouvert la Foire d'#Hanovre 2018 avec le stand #igus en arrière-plan ! Découvrez le plus grand salon mondial de la technologie industrielle ! https://t.co/26r0b2p8cb","989073081820958720"
"#affaireapollonia Il est bien établi que les #banques sont présumées coupables du délit de viol de la  loi Scrivener et du délit de recel d’escroquerie en bande organisée. Le @CreditMutuel,  le #Crédit #immobilier de France, la banque PALATINE et bien d'autres sont trés impliqués","958572880010403844"
"Pareil sur Internet et les réseaux sociaux, HALTE AU HARCELEMENT ET A L'INTIMIDATION SUR LE NET!
 #BalanceTonPorc https://t.co/4tHOZ88JI4","937473270542143488"
"84 ans, juge à la Cour Suprême depuis 24 ans, a survécu à deux cancers, pro-#LGBT, anti-#Trump, elle est le dernier rempart face au sexisme et à l'homophobie aux USA. Très beau portrait de Ruth Bader Ginsburg par @brutofficiel 👏 https://t.co/B8zQYn6xuf","957239192324661249"
"Ces femmes nous expliquent comment affronter le sexisme au travail via @EchosStart &gt;&gt; https://t.co/y2V1yA4hGK https://t.co/lhY2vGi1k7","957952487012564992"
"Ségolène Royal déjà recasée par Emmanuel Macron &gt;&gt; https://t.co/HqOht8huiH https://t.co/MKbhr7bHZG","877226852963688448"
"Si Sarkozy est condamné, on est d'accord, c'est comme pour le Tour de France, Segolène Royal récupère la victoire sur tapis vert ?","976847491218989059"
"""Les Français connaissent les difficultés de fonctionnement de certaines lignes.  La réforme de la SNCF est nécessaire pour recréer des investissements là où ils sont nécessaires"" @radioclassique #classiquematin","968749744687407104"
"Relisons les pensées de #MartinLutherKing, toujours aussi fortes 50 ans après son assassinat « Nous devons apprendre à vivre ensemble comme des frères sinon nous allons mourir tous ensemble comme des idiots ». D’autres citations sur #instagram ➡️ #segoleneroyal https://t.co/DlQLe1GBoe","981578646744911872"
"Parce que nous pouvons changer le cours de l'histoire, la contribution de @delphinebatho est celle de l'avenir, de l'égalité, de la fin du sexisme, du respect de la ruralité #MitterrandRéveilleToi #CNPS","957265763685076994"
"Et si les contribuables de l'ex-région POITOU CHARENTES demandaient des comptes à #SégolèneRoyal  quant à l'utilisation de leurs impôts locaux ? https://t.co/mLeezQb2iI","976818993959927809"
"Une chaîne YouTube “Et tout le monde s’en fout” : un épisode pour se moquer  du sexisme https://t.co/l7lUhDr0Iw https://t.co/w6ccUufapT","957285828501401600"
"Les conseils de Ségolène Royal me manquent beaucoup pour lutter contre la #Canicule2017 😂 https://t.co/c5V0znFkR2","877492982638940160"
"Hollande affirme que s’il avait été candidat,il aurait battu Macron.Napoléon aurait dû gagner à Waterloo.Hollande,n’a même pas pu se représenter,et il réécrit l’histoire des présidentielles sur le mode blagueur..En même temps,Ségolène Royal annonce qu’elle prépare son retour..","983980269920313350"
"Nicolas Sarkozy au pôle financier, Ségolène Royal au pôle Nord et François #Bayrou à Pau... 2007 est désormais si loin !","877440565268418561"
"Aurore Bergé : « La liberté de se vêtir comme on veut ne devrait susciter aucun débat. » @CCastaner #24hPujadas https://t.co/i34zlF5YAc","968569622478970881"
"Interview ce matin dans le @Corriere
Ségolène Royal : «Pochi alle urne? https://t.co/reDcG3z8O1 https://t.co/7XKdzMQ1ZN","876806297714380801"
"Retrouvez-moi sur #Instagram sur le compte #segoleneroyal https://t.co/Yx2RtNJ0nX","980515849051295744"
"Dès 19.00, @AliBaddou reçoit @Enthoven_R autour de la guerre des sexes, Patrick Stefanini et Nathalie Saint Cricq sur le PenelopeGate un an après, @annefloremarxer pour le sexisme dans le sport, et @FabriceMidal auteur de ""Sauvez votre peau ! Devenez narcissique"" #clhebdo https://t.co/fAqZDyrRhy","954684960547381248"
"Une femme exécutée lors de la visite remarquée, de Ségolène Royal en #Iran https://t.co/Pf4UDDYLh8 via @SansCompomis","770892894437797888"
"Les amis Apres #balancetonporc je vais lancer #balancetonharceleur car on parle pas assez du harcèlement scolaire ! Vous êtes victimes du harcèlement ? Lâchez vous sur ce hashtag #balancetonharceleur","938072521672359936"
"@OLRA_asso Quand on voit les réponses, on voit bien que y a une masse de gens aveugles. 
Le racisme anti-blanc c'est comme le sexisme anti-homme, c'est comme l'heterophobie,... Ça n'existe pas.... Oh attends si, sauf que comme personne n'en parle, personne ne le défend :)","954689099964788739"
"La Reine des Neiges, Star Wars et Marvel, bientôt trois nouveaux parcs à @DisneyLandParis. Écoutez @RobertIger, PDG de Walt Disney Company reçu à l’Élysée ce matin, nous dire pourquoi il continue d’investir en France. #ChooseFrance https://t.co/w239hdsb2r","968482587038666753"
"""Il y a une volonté d'opposer La République en Marche et la ruralité. Pourtant, nous avons obtenu des accords des opérateurs pour lutter contre les zones blanches, nous luttons pour le maintien des classes en zone rurale."" @radioclassique #classiquematin","968747778766721024"
"Ségolène #Royal : ""J'comprends pas, je suis pourtant la meilleure!""
Cette femme rate tout en politique, c'est dingue! http://t.co/gM1Wd8mTBA","635759106515726337"
"Interview #MeToo #BalanceTonPorc Garde-corps Le premier roman de la politologue Virginie Martin | Blogazoi https://t.co/vP6ut36Yes","955036728129146880"
"Le Royaume-Uni ne forcera aucun citoyen de l'UE à quitter son territoire après la date effective du #Brexit, a assuré Theresa May #AFP","877979521751818240"
"J'abhorre la gestion des deniers publics par Ségolène Royal.
Je ne critique pas le fait qu'elle soit femme mais sa dramatique incompétence. https://t.co/fAxkRI8s3w","881976843565506561"
"Est ce que #Lyme est transmissible sexuellement ?

Le pseudo spécialiste du CHU de @mulhouse répond ainsi à ses patientes :

« Si votre mari a peur, moi, même pas peur » 39mn40s 😱😱

C’est ça les spécialistes de Lyme ?

#BalanceTonPorc @MarleneSchiappa 

https://t.co/4PBg7r8eOX https://t.co/sNwzmOS861","955037020069486592"
"Après 1 an au pouvoir, « la vision précise de Theresa May sur le #Brexit reste pratiquement inconnue » https://t.co/IBfLhsiIyL @canalbernard","884812749984985089"
"https://t.co/wbFoZ8PZk4 - Theresa May signe accord accord avec le DUP qui la soutiendra dans le Brexit et s'octroie la majorité absolue https://t.co/ypuZ05pyEm","879335350107123712"
"Des milliers de personnes défilent à Londres contre l’austérité et le gouvernement de Theresa May — via @lemondefr https://t.co/HlADZjDHyb","881223968677646336"
"Ça me désole de voir à quel point la sexualité de la femme est encore ultra tabou, si une femme a envie de se faire soulever ou se fait soulever autant de fois qu’elle le veut force à elle d’etre épanouie sexuellement bordel et y’a aucun « sale pute » ou « salope » qui tienne","943509379525087232"
"Zones d'ombres de l'incendie de la #GrenfellTower à Londres : 
Au nom des victimes, @DavidLammy demande des réponses à Theresa May. https://t.co/WnlLXj8Y4K","878200238623928320"
"Le désastre qu'est Theresa May https://t.co/JeKEQ0MDQq","884700230599553025"
"La femme la plus citée dans la presse française en 2016 est... Hillary Clinton, devant Marine Le Pen et Ségolène Royal https://t.co/NEanZWGWMl","838325149170548736"
"Un an après son arrivée, Theresa May a presque disparu https://t.co/5qR6TKpqac https://t.co/HXjjjd0i9n","885186279305957376"
"- "" T'as coulé le Poitou-Charentes, on va voir si t'es capable avec la banquise ""
- ""..."" 
#SegoleneRoyal  https://t.co/D6yWvLuVTv","879791425608699904"
"Ségolène Royal recasée au congélo : elle serait nommée ambassadrice de France des pôles arctiques et antarctiques...","878152182381461504"
"Ségolène Royal annonce avoir accepté le poste d'ambassadrice pour les pôles Arctique et Antarctique https://t.co/0znqin1gzz #Rediff https://t.co/2SCY8hmRpZ","879440631675797504"
"Je ne sais pas pourquoi, mais mon petit doigt me dit que Ségolène Royal pourrait bien intégrer le gouvernement cette semaine... #Remaniement","876751150321741825"
"#SegoleneRoyal nommée ambassadrice pour les pôles arctique &amp; antarctique: 
Les manchots manifestent
500 selon la police 50000 selon les org. https://t.co/kWSchfv9Sy","877415928761286656"
"DEMAIN DANS ""LE CANARD""

Macron va nommer Segolene Royal 
au poste de Rocard...
chez les pingouins ...","877155958459445248"
"En cours: atomes, ions, chromosomes, intensité, cellules.

Jour J: Ségolène Royal et ses objectifs pour protéger la nature.

#Brevet2017","880483870684180480"
"Ségolène Royal va devenir ambassadrice de France pour les pôles Arctique et Antarctique, ""j'ai accepté"" dit-elle sur @LCI  #Calvi","879396987401117700"
"Ségolène Royal s'accrochant au pouvoir... https://t.co/bdagVTZf41","879813182835052544"
"En enfer, Guillaume Blardone fait un tweet sur chacune des mauvaises actions de votre vie. Ségolène Royal les lit à haute voix.

Et ça tourne en boucle.

Pour l'éternité.","991014665403715584"
"[TW VIOL]

""Je ne pleure plus quand je raconte mon histoire ! Non. Je suis en colère.""

#balancetonporc #metoo https://t.co/xzE4PhcQHV","937811040800268288"
"“La saoudienne devient une femme comme les autres... elle aura aussi le droit de se faire traiter de salope au volant” #MoniaKashmire #LTD https://t.co/lWgbdP7bhI","914538850101465088"
"@csaudiovisuel , comment pouvez-vous tolérer la présence de @frhaz à l'antenne? Après les révélations sur ces agissements ignobles?
#balancetonporc #haziza https://t.co/s197XYxTiq","937363748028866560"
"Je soutiens Vicky #comingout car son ex était ptetre un #balancetonporc #MariesAuPremierRegard","937805607817629697"
"Les entreprises sont de + en + attentives au sexisme ordinaire et en font une priorité en interne : #sensibilisation #ecoute #information #formation 👉🏻pitchs d'entreprises dont les initiatives sont à saluer 👏🏻@mccapobianco @AcetoJardin @XavierGuisse #EnsembleContreLeSexisme https://t.co/hPM8q7oasR","956529820694994944"
"Une société qui ne s'indigne plus de voir programmés à heure de grande écoute des #50NuancesDeGrey #LaViedAdèle #SausageParty... ne doit pas s'étonner de générer des #BalancetonPorc. 

""Dieu se rit des hommes qui déplorent les effets dont ils chérissent les causes.""","937458306708393985"
"Rappel essentiel : qu'est-ce que le sexisme ordinaire et pourquoi et comment le combattre ? @BrigitteGresy #EnsembleContreLeSexisme #25janvier https://t.co/Z8GUSzbHOf","956520737950625792"
"Les entreprises  @InterElles sont engagées pour lutter contre le sexisme  ordinaire, frein à l égalité et à la mixité. @lenovofr , @GE_France @Oranogroup et Nexter ont été l an dernier reconnues employeur engagés dans la campagne #SexismePasNotreGenre #ensemblecontrelesexisme https://t.co/xhRJ2xi2bE","956522303701114880"
"Tous les membres du @InterElles sont fier.e.s de faire parti du collectif #ensemblecontrelesexisme Et d organiser la 1ere journée centrée sur le sexisme au travail, dans la santé, la culture et le sport. https://t.co/NyRivyxW1X","956284183030255616"
"🇫🇷 Nancy : Condamné à 15 ans de réclusion en 2011 pour viol, il tente de violer une femme après sa sortie de prison. https://t.co/v47Txnb1J5 https://t.co/jzI8Qhyy2F","958853176152739843"
